lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
17.4036,12.56638,11.62486,17.36434,12.79198,11.92446,17.32963,12.87203,12.03111,17.31424,12.99165,12.17162,685,229,1
17.35156,12.48309,11.58015,17.30388,12.71839,11.88775,17.26473,12.80188,11.99702,17.242,12.92376,12.1393,686,229,2
17.50861,12.5742,11.65632,17.4605,12.79661,11.95117,17.42079,12.87505,12.05579,17.39083,12.9915,12.19393,687,230,0
17.54007,12.62821,11.68554,17.49907,12.84741,11.97674,17.46299,12.92456,12.08006,17.43924,13.04071,12.21754,688,230,1
17.49899,12.55744,11.6474,17.4507,12.78361,11.94473,17.41079,12.86327,12.0501,17.38035,12.98083,12.18889,689,230,2
17.41117,12.56915,11.68254,17.37242,12.79986,11.9775,17.33968,12.8814,12.08215,17.31737,13.0005,12.21986,690,231,0
17.45657,12.64012,11.71992,17.42532,12.86349,12.00891,17.3963,12.94235,12.11154,17.38063,13.05987,12.24795,691,231,1
17.41164,12.5699,11.68293,17.37293,12.80048,11.9778,17.34019,12.88195,12.08241,17.31788,13.00097,12.22008,692,231,2
17.24675,12.46366,11.58704,17.21162,12.70588,11.89383,17.18094,12.79189,12.00285,17.16373,12.91542,12.14437,693,232,0
17.31847,12.56892,11.64239,17.29167,12.79597,11.93815,17.26529,12.87678,12.04362,17.25582,12.9964,12.18255,694,232,1
17.26065,12.48434,11.5977,17.22544,12.7215,11.90137,17.19485,12.80589,12.00945,17.17798,12.92789,12.15014,695,232,2
17.29089,12.52434,11.64511,17.26685,12.76393,11.94879,17.24466,12.84943,12.05688,17.22993,12.97081,12.1966,696,233,0
17.23484,12.44092,11.6031,17.21015,12.69973,11.91835,17.18801,12.79204,12.03024,17.17124,12.9191,12.173,697,233,1
17.20999,12.40317,11.58466,17.17957,12.6649,11.90227,17.15459,12.75815,12.01489,17.13273,12.88538,12.15797,698,233,2
18.42311,12.727,11.63551,18.45204,12.93616,11.94233,18.46882,13.01519,12.05154,18.48018,13.12066,12.19119,699,234,0
18.48957,12.95465,11.78607,18.52441,13.14573,12.06843,18.54266,13.21707,12.16943,18.5599,13.3199,12.30378,700,234,1
18.46482,12.87407,11.73146,18.49711,13.07,12.02165,18.51463,13.14345,12.12529,18.52949,13.24665,12.26126,701,234,2
18.17875,12.79216,11.73598,18.19975,13.00023,12.02855,18.2094,13.07677,12.13294,18.21642,13.18492,12.26923,702,235,0
18.13928,12.68048,11.66895,18.1564,12.89927,11.97289,18.16485,12.97998,12.08103,18.16791,13.08991,12.2197,703,235,1
18.12708,12.64425,11.64785,18.14251,12.86563,11.9549,18.15038,12.94738,12.06407,18.15188,13.05753,12.20334,704,235,2
17.72408,12.5479,11.64782,17.67829,12.7767,11.95279,17.64425,12.85842,12.06115,17.62417,12.97439,12.19931,705,236,0
17.90471,12.91107,11.85469,17.90658,13.13508,12.1431,17.89568,13.21464,12.24568,17.9108,13.33464,12.38236,706,236,1
17.84217,12.7926,11.78367,17.82959,13.01929,12.07812,17.81186,13.09991,12.1828,17.81673,13.21926,12.32021,707,236,2
17.91939,12.81905,11.80354,17.91355,13.04314,12.09665,17.90162,13.12342,12.20117,17.91018,13.2417,12.33821,708,237,0
17.98059,12.94073,11.877,17.98846,13.16245,12.16401,17.98273,13.24165,12.26635,18.00068,13.36044,12.4025,709,237,1
17.92177,12.82394,11.80642,17.91651,13.04796,12.09931,17.90482,13.12816,12.20372,17.9136,13.24625,12.34061,710,237,2
18.73011,13.0549,11.84576,18.79046,13.25815,12.1353,18.82529,13.33607,12.23872,18.84413,13.4385,12.37391,711,238,0
18.72999,13.05447,11.84545,18.78704,13.24729,12.12819,18.8206,13.32182,12.22964,18.83793,13.42116,12.36322,712,238,1
18.71096,12.9833,11.7951,18.76601,13.17879,12.08397,18.79912,13.25471,12.18748,18.81429,13.35317,12.32198,713,238,2
18.72845,12.94579,11.72769,18.83983,13.16053,12.02383,18.90614,13.24724,12.12977,18.93337,13.34648,12.26581,714,239,0
18.73165,12.95871,11.73702,18.84645,13.18455,12.03987,18.91396,13.27499,12.14796,18.9428,13.37758,12.28548,715,239,1
18.71749,12.90055,11.69526,18.83072,13.1268,12.00153,18.89806,13.21797,12.11077,18.92524,13.31908,12.24867,716,239,2
18.23503,12.72236,11.67407,18.2008,12.93574,11.98639,18.17454,13.01328,12.09789,18.15719,13.12327,12.23861,717,240,0
18.29798,12.90569,11.78961,18.28393,13.12598,12.09572,18.2677,13.20618,12.20531,18.26679,13.32393,12.34732,718,240,1
18.26378,12.80885,11.7276,18.23964,13.02717,12.03783,18.21848,13.10667,12.14875,18.20978,13.22183,12.29076,719,240,2
17.56429,12.65749,11.70477,17.56092,12.90848,12.01342,17.54796,12.99842,12.12325,17.56161,13.12706,12.26524,720,241,0
17.59016,12.7008,11.72897,17.57724,12.9298,12.02461,17.55932,13.01184,12.13014,17.56769,13.13346,12.26848,721,241,1
17.53328,12.60452,11.67581,17.50885,12.83969,11.97809,17.48526,12.92388,12.08579,17.4848,13.04597,12.2251,722,241,2
17.1249,12.52791,11.65199,17.12975,12.78721,11.96515,17.12301,12.87996,12.07649,17.13763,13.01034,12.21952,723,242,0
16.97156,12.33409,11.55738,16.95439,12.61931,11.88716,16.9376,12.72071,12.00376,16.93298,12.85556,12.14966,724,242,1
16.95284,12.30986,11.54621,16.93032,12.59636,11.87704,16.91084,12.69808,11.99393,16.90176,12.83264,12.13982,725,242,2
17.80877,12.46288,11.56061,17.77171,12.71055,11.89115,17.7454,12.79993,12.00807,17.72332,12.92035,12.15331,726,243,0
17.8217,12.49643,11.5784,17.78865,12.74368,11.90733,17.7644,12.83305,12.02381,17.74585,12.95446,12.16913,727,243,1
17.81233,12.47219,11.56552,17.77641,12.7198,11.89564,17.75069,12.8092,12.01245,17.72962,12.92994,12.15773,728,243,2
18.11012,12.56324,11.58162,18.07189,12.78957,11.90868,18.04493,12.87208,12.0249,18.01871,12.98423,12.1691,729,244,0
18.18424,12.7836,11.71298,18.16036,12.99456,12.01946,18.1404,13.07161,12.12919,18.12764,13.18381,12.2703,730,244,1
18.15674,12.70555,11.66512,18.12692,12.91984,11.97787,18.10407,12.99811,12.08962,18.08609,13.10979,12.23161,731,244,2
18.19881,12.702,11.64387,18.14435,12.9103,11.96146,18.10307,12.98527,12.07464,18.07278,13.09565,12.21811,732,245,0
18.16035,12.57983,11.57055,18.0991,12.80085,11.90263,18.05415,12.88036,12.02037,18.01713,12.99239,12.16646,733,245,1
18.15428,12.55959,11.55875,18.09085,12.78012,11.89182,18.04469,12.85935,12.00983,18.00566,12.97046,12.15583,734,245,2
18.04519,12.4972,11.53002,17.95724,12.72119,11.86568,17.89083,12.80067,11.98476,17.83586,12.91386,12.13157,735,246,0
18.05878,12.54014,11.55435,17.97434,12.76091,11.88581,17.90998,12.83914,12.00351,17.85814,12.95177,12.14944,736,246,1
18.04899,12.50934,11.53685,17.96117,12.7304,11.87031,17.89479,12.80868,11.98863,17.83988,12.92074,12.13479,737,246,2
18.08607,12.53083,11.55526,18.08422,12.76482,11.88214,18.08468,12.85255,11.99877,18.10263,12.97092,12.14256,738,247,0
18.14419,12.70761,11.65913,18.15189,12.92924,11.97031,18.15617,13.01242,12.08207,18.18132,13.13065,12.22378,739,247,1
18.11997,12.63646,11.61641,18.12317,12.8614,11.93312,18.12566,12.9459,12.04664,18.14768,13.06395,12.18909,740,247,2
18.44729,12.77175,11.67097,18.45236,12.9767,11.98067,18.45736,13.05488,12.09167,18.48223,13.16581,12.23129,741,248,0
18.46805,12.84541,11.71884,18.47652,13.04712,12.02196,18.48277,13.12385,12.13081,18.50947,13.23373,12.26876,742,248,1
18.44986,12.78107,11.67696,18.45509,12.98483,11.98538,18.46012,13.06252,12.09594,18.48475,13.1722,12.23477,743,248,2
18.40273,12.73723,11.64211,18.3685,12.92954,11.94932,18.34559,13.00123,12.05989,18.35076,13.10782,12.19828,744,249,0
18.434,12.84571,11.71266,18.41933,13.06929,12.03117,18.40561,13.15127,12.14473,18.42284,13.27057,12.2878,745,249,1
18.41127,12.76769,11.66165,18.38805,12.98478,11.9811,18.37035,13.06476,12.09514,18.38227,13.18081,12.23762,746,249,2
17.88372,12.60271,11.62416,17.87796,12.85623,11.94835,17.86862,12.94859,12.06408,17.8892,13.07697,12.20898,747,250,0
17.88246,12.59961,11.62241,17.86337,12.82839,11.93372,17.84778,12.91265,12.04567,17.85959,13.03109,12.18592,748,250,1
17.85505,12.53076,11.58396,17.82951,12.76232,11.89978,17.81094,12.84773,12.01323,17.81879,12.9666,12.1544,749,250,2
18.33399,12.68124,11.60931,18.29321,12.87912,11.92197,18.2654,12.9525,12.03445,18.26755,13.06048,12.17432,750,251,0
18.38271,12.84493,11.71444,18.36246,13.06241,12.02794,18.3446,13.1423,12.14033,18.36036,13.26084,12.28301,751,251,1
18.3567,12.75987,11.65904,18.32769,12.97299,11.97522,18.30564,13.05156,12.0886,18.31586,13.16747,12.23112,752,251,2
17.23114,12.42704,11.53502,17.25308,12.71728,11.87527,17.25455,12.82129,11.99587,17.27621,12.96072,12.14617,753,252,0
17.23114,12.42704,11.53502,17.25308,12.71728,11.87527,17.25455,12.82129,11.99587,17.27621,12.96072,12.14617,754,252,1
17.23114,12.42704,11.53502,17.25308,12.71728,11.87527,17.25455,12.82129,11.99587,17.27621,12.96072,12.14617,755,252,2
17.59448,12.53053,11.60786,17.59772,12.79514,11.93156,17.59383,12.89155,12.04741,17.62925,13.02436,12.19181,756,253,0
17.54496,12.43014,11.55522,17.52699,12.68539,11.87752,17.51294,12.77838,11.99285,17.53432,12.90431,12.13472,757,253,1
17.51822,12.37371,11.52674,17.49329,12.6315,11.85209,17.47617,12.72568,11.96852,17.49392,12.85226,12.11107,758,253,2
17.3329,12.29333,11.47666,17.30947,12.56755,11.81285,17.29217,12.66732,11.93286,17.30951,12.79911,12.07871,759,254,0
17.3329,12.29333,11.47666,17.30947,12.56755,11.81285,17.29217,12.66732,11.93286,17.30951,12.79911,12.07871,760,254,1
17.3329,12.29333,11.47666,17.30947,12.56755,11.81285,17.29217,12.66732,11.93286,17.30951,12.79911,12.07871,761,254,2
18.082,12.50555,11.53447,18.04387,12.72984,11.86278,18.02156,12.81394,11.98071,18.05174,12.93459,12.12394,762,255,0
18.06669,12.4541,11.5058,18.0246,12.68016,11.83786,18.00062,12.76548,11.95722,18.02923,12.88706,12.10141,763,255,1
18.06052,12.43282,11.49414,18.01656,12.65898,11.82743,17.9917,12.74445,11.9472,18.01944,12.86601,12.09162,764,255,2
18.70535,12.73686,11.56211,18.65912,12.90509,11.88231,18.63361,12.97004,11.99777,18.66412,13.07633,12.13859,765,256,0
18.73116,12.85707,11.64667,18.6938,13.03532,11.96161,18.67233,13.10295,12.07491,18.70637,13.21089,12.21416,766,256,1
18.72113,12.8117,11.6144,18.68043,12.98658,11.93146,18.65744,13.05331,12.0456,18.69012,13.16061,12.1854,767,256,2
18.62105,12.76495,11.60245,18.5711,12.94541,11.92196,18.53951,13.01296,12.0369,18.55649,13.11891,12.17754,768,257,0
18.63728,12.83394,11.65004,18.59181,13.01547,11.96415,18.56244,13.08327,12.07732,18.58175,13.18981,12.21695,769,257,1
18.62483,12.78137,11.61369,18.57538,12.96018,11.93076,18.54408,13.02722,12.045,18.56143,13.13303,12.1853,770,257,2
18.34737,12.69081,11.62523,18.30899,12.89315,11.93881,18.28334,12.96819,12.05142,18.2911,13.07725,12.19042,771,258,0
18.38995,12.83539,11.7172,18.3699,13.05572,12.03214,18.35304,13.13663,12.14483,18.37298,13.25621,12.2871,772,258,1
18.36592,12.75563,11.66586,18.33725,12.97063,11.98248,18.31631,13.04994,12.09589,18.33102,13.16668,12.23775,773,258,2
18.27421,12.72394,11.66404,18.24899,12.95018,11.98622,18.22909,13.03334,12.10142,18.23848,13.15244,12.24486,774,259,0
18.2552,12.66148,11.62604,18.21914,12.87378,11.94419,18.19415,12.95273,12.05856,18.19642,13.06553,12.19985,775,259,1
18.24189,12.61606,11.59899,18.202,12.82827,11.91985,18.17514,12.90725,12.03508,18.17487,13.01941,12.17673,776,259,2
18.37274,12.64707,11.58341,18.32484,12.84478,11.90306,18.2936,12.91887,12.0183,18.29879,13.02839,12.15959,777,260,0
18.39996,12.74759,11.64672,18.3615,12.95087,11.9625,18.33473,13.02615,12.07607,18.34451,13.13608,12.21581,778,260,1
18.38372,12.68854,11.60924,18.3401,12.88984,11.92797,18.31083,12.96467,12.04261,18.31779,13.07396,12.18303,779,260,2
17.23086,12.41463,11.61335,17.22307,12.69102,11.93649,17.21037,12.79065,12.05194,17.21586,12.91965,12.19279,780,261,0
17.24165,12.43124,11.62128,17.252,12.72454,11.95184,17.2476,12.82927,12.06938,17.26732,12.96696,12.21394,781,261,1
17.20163,12.36916,11.59199,17.19686,12.66051,11.92276,17.18557,12.76489,12.04052,17.19538,12.90088,12.18454,782,261,2
17.16888,12.32589,11.54723,17.16914,12.62231,11.88378,17.16134,12.72865,12.00353,17.17561,12.86657,12.14947,783,262,0
17.20115,12.37657,11.57111,17.21287,12.67367,11.90704,17.21019,12.77996,12.02647,17.23188,12.91896,12.17271,784,262,1
17.16229,12.31543,11.54238,17.15961,12.61107,11.87878,17.15046,12.71721,11.99851,17.16283,12.8547,12.1443,785,262,2
17.09924,12.32423,11.57479,17.10316,12.61834,11.90354,17.09803,12.72397,12.02071,17.1164,12.86025,12.1632,786,263,0
17.06986,12.28042,11.55524,17.05658,12.56661,11.88131,17.04373,12.67014,11.99785,17.05048,12.80238,12.13881,787,263,1
17.04835,12.24792,11.54105,17.02843,12.53521,11.86813,17.01253,12.63922,11.98505,17.01492,12.77136,12.12608,788,263,2
17.26167,12.2745,11.54094,17.24085,12.5518,11.86672,17.22655,12.65309,11.98338,17.23992,12.78301,12.1237,789,264,0
17.31913,12.37731,11.58793,17.32234,12.66098,11.9144,17.31875,12.76366,12.03097,17.34706,12.89797,12.17274,790,264,1
17.29026,12.32624,11.56427,17.28303,12.60868,11.8912,17.27482,12.71123,12.00803,17.29688,12.84424,12.14942,791,264,2
18.2766,12.55351,11.53011,18.29831,12.78941,11.86451,18.32391,12.8829,11.98411,18.43091,13.0207,12.1287,792,265,0
18.28633,12.59022,11.55207,18.31244,12.83239,11.88786,18.33965,12.92762,12.0078,18.44809,13.06798,12.15359,793,265,1
18.27587,12.55073,11.52846,18.29819,12.78905,11.86432,18.32411,12.88346,11.9844,18.43156,13.0225,12.12964,794,265,2
18.55499,12.68107,11.57236,18.5763,12.89663,11.89963,18.60131,12.98417,12.01685,18.70185,13.11696,12.15879,795,266,0
18.56324,12.71723,11.5959,18.58643,12.93322,11.92095,18.61203,13.02053,12.03742,18.71285,13.15313,12.17907,796,266,1
18.55533,12.6826,11.57335,18.57591,12.89521,11.89881,18.60062,12.9818,12.01552,18.70077,13.11336,12.15679,797,266,2
17.15943,12.1801,11.41023,17.15779,12.47923,11.76,17.15344,12.58822,11.88467,17.18138,12.72798,12.03386,798,267,0
17.15519,12.17238,11.40668,17.15113,12.47026,11.75608,17.1456,12.5788,11.88062,17.17208,12.718,12.0296,799,267,1
17.13326,12.13203,11.38837,17.12169,12.43037,11.7389,17.11286,12.5393,11.86387,17.13482,12.6779,12.01277,800,267,2
17.87393,12.34694,11.44821,17.89002,12.60605,11.79015,17.90873,12.70557,11.91232,17.98853,12.84113,12.05848,801,268,0
17.88378,12.37758,11.46439,17.9025,12.63652,11.80497,17.92212,12.73574,11.92667,18.0028,12.87155,12.0728,802,268,1
17.87345,12.34545,11.44743,17.88911,12.60382,11.78907,17.90766,12.70314,11.91118,17.98728,12.83844,12.05723,803,268,2
17.03847,12.05486,11.31211,17.02391,12.36078,11.67249,17.01196,12.47232,11.80083,17.0273,12.61336,11.95318,804,269,0
17.06845,12.1089,11.33671,17.06656,12.41687,11.69669,17.06032,12.52868,11.82476,17.08377,12.67158,11.97763,805,269,1
17.04296,12.06303,11.31579,17.03184,12.37127,11.67696,17.02148,12.48344,11.80549,17.0391,12.62554,11.95822,806,269,2
17.90577,12.3529,11.4397,17.91616,12.60934,11.78267,17.93054,12.70772,11.90517,18.00593,12.84275,12.05181,807,270,0
17.92501,12.41366,11.47247,17.94138,12.67171,11.81358,17.95789,12.77001,11.9353,18.03538,12.90598,12.08206,808,270,1
17.9117,12.3719,11.44985,17.92376,12.62837,11.792,17.9387,12.72653,11.91417,18.0146,12.8616,12.06072,809,270,2
17.05945,12.16255,11.42303,17.05726,12.46171,11.76705,17.05233,12.57047,11.88983,17.07855,12.70936,12.03687,810,271,0
17.09027,12.21359,11.44616,17.09865,12.51269,11.78916,17.09831,12.62114,11.91149,17.13077,12.76091,12.05874,811,271,1
17.05928,12.16227,11.4229,17.05713,12.46154,11.76698,17.05222,12.57034,11.88977,17.07844,12.70925,12.03682,812,271,2
17.83399,12.35016,11.45057,17.84935,12.61096,11.7905,17.86613,12.71043,11.91204,17.94309,12.84618,12.05803,813,272,0
17.85053,12.39911,11.47655,17.87121,12.66168,11.81541,17.88991,12.76127,11.93647,17.96882,12.89807,12.08271,814,272,1
17.83552,12.35476,11.45299,17.85139,12.61575,11.79283,17.86835,12.71524,11.91433,17.9455,12.8511,12.06034,815,272,2
16.94968,12.11169,11.37602,16.95357,12.41905,11.72618,16.95105,12.53046,11.85102,16.9756,12.6718,12.0003,816,273,0
16.94968,12.11169,11.37602,16.95357,12.41905,11.72618,16.95105,12.53046,11.85102,16.9756,12.6718,12.0003,817,273,1
16.94968,12.11169,11.37602,16.95357,12.41905,11.72618,16.95105,12.53046,11.85102,16.9756,12.6718,12.0003,818,273,2
18.10229,12.53934,11.60862,18.1124,12.779,11.92928,18.12636,12.87125,12.04448,18.20027,13.00046,12.1842,819,274,0
18.1101,12.56454,11.62234,18.12087,12.80078,11.94021,18.13497,12.89172,12.05452,18.20843,13.01885,12.19312,820,274,1
18.09965,12.53072,11.60397,18.10749,12.76624,11.92293,18.12053,12.85723,12.03767,18.19308,12.98411,12.17634,821,274,2
18.12402,12.51106,11.55594,18.14138,12.74539,11.87768,18.16012,12.83693,11.99387,18.232,12.96285,12.13345,822,275,0
18.15826,12.62369,11.61996,18.18512,12.86157,11.9384,18.20719,12.95336,12.05328,18.28208,13.08031,12.19262,823,275,1
18.14106,12.5682,11.58803,18.1633,12.80465,11.90824,18.18377,12.89644,12.02381,18.25719,13.02292,12.16328,824,275,2
17.70617,12.4262,11.55188,17.66787,12.67368,11.87281,17.6354,12.76404,11.98844,17.61423,12.88285,12.12824,825,276,0
17.7263,12.47489,11.57708,17.69472,12.72264,11.89638,17.66553,12.81272,12.0113,17.64949,12.93247,12.15107,826,276,1
17.70161,12.41497,11.54615,17.66154,12.66197,11.86726,17.62807,12.75205,11.98291,17.60575,12.87081,12.1228,827,276,2
17.88238,12.48775,11.58314,17.83891,12.72392,11.90292,17.80456,12.81042,12.01815,17.78599,12.92649,12.15783,828,277,0
17.92024,12.58867,11.63761,17.88845,12.82437,11.9529,17.86004,12.91042,12.06652,17.84939,13.02677,12.20523,829,277,1
17.89467,12.52123,11.60093,17.85449,12.75607,11.91864,17.82185,12.84206,12.03319,17.80537,12.95754,12.17224,830,277,2
17.99723,12.54088,11.58842,17.97778,12.77581,11.91088,17.96436,12.86364,12.02713,17.97907,12.98264,12.16837,831,278,0
18.01755,12.59922,11.6211,18.00357,12.8334,11.94048,17.99272,12.92097,12.05578,18.01141,13.0416,12.1972,832,278,1
17.99538,12.53545,11.58542,17.97489,12.76923,11.90755,17.96109,12.85693,12.02384,17.97585,12.97668,12.1655,833,278,2
17.94716,12.5359,11.59894,17.94041,12.77443,11.91769,17.9379,12.86403,12.03235,17.97955,12.98823,12.17285,834,279,0
17.96785,12.59274,11.6303,17.97138,12.84105,11.95172,17.97335,12.93361,12.06706,18.02047,13.06223,12.20922,835,279,1
17.94534,12.53081,11.59617,17.94137,12.77655,11.91875,17.94016,12.86855,12.03457,17.98358,12.99564,12.17643,836,279,2
18.44829,12.69159,11.60237,18.42342,12.89745,11.92405,18.41228,12.97675,12.04001,18.46208,13.0973,12.18212,837,280,0
18.45068,12.70101,11.60836,18.4234,12.89737,11.92401,18.41098,12.97302,12.03798,18.45875,13.08839,12.17738,838,280,1
18.44027,12.65948,11.58213,18.41009,12.85501,11.90031,18.39645,12.93069,12.0152,18.4432,13.04608,12.15515,839,280,2
18.37326,12.61758,11.55721,18.32712,12.81374,11.87891,18.29703,12.88764,11.99526,18.2986,12.9945,12.13644,840,281,0
18.38525,12.66412,11.58614,18.34266,12.86115,11.90495,18.31431,12.93516,12.02029,18.31799,13.04256,12.16092,841,281,1
18.37388,12.62004,11.55872,18.32791,12.8162,11.88025,18.29792,12.89014,11.99656,18.29963,12.99711,12.13776,842,281,2
17.9549,12.4062,11.44339,17.96717,12.65448,11.78513,17.97994,12.74982,11.90772,18.02909,12.8775,12.05564,843,282,0
17.94782,12.38331,11.43066,17.95985,12.63583,11.77568,17.9727,12.73283,11.89935,18.02216,12.8625,12.04838,844,282,1
17.93761,12.34964,11.41218,17.94694,12.60237,11.75895,17.95879,12.69973,11.88323,18.00704,12.82931,12.03253,845,282,2
18.30758,12.51762,11.47712,18.26614,12.72412,11.81094,18.23886,12.80231,11.93139,18.23368,12.9112,12.07641,846,283,0
18.31632,12.55285,11.49854,18.27774,12.76065,11.83053,18.25184,12.83912,11.95032,18.24856,12.94885,12.0951,847,283,1
18.30873,12.52229,11.47994,18.26764,12.7289,11.81348,18.24054,12.80712,11.93384,18.2356,12.9161,12.07883,848,283,2
18.27116,12.54365,11.53306,18.19755,12.73643,11.85024,18.1416,12.80637,11.96505,18.08992,12.90396,12.1038,849,284,0
18.3124,12.69345,11.62357,18.25471,12.896,11.93601,18.20749,12.96899,12.04883,18.16853,13.07173,12.187,850,284,1
18.29487,12.63175,11.58564,18.2306,12.83066,11.90012,18.17977,12.90248,12.01377,18.13554,13.00313,12.15213,851,284,2
17.8592,12.45355,11.51266,17.81232,12.69504,11.8431,17.77307,12.78299,11.96199,17.74286,12.90045,12.10593,852,285,0
17.82165,12.34535,11.45496,17.76094,12.58474,11.78945,17.71446,12.6726,11.90997,17.67364,12.78847,12.0546,853,285,1
17.81344,12.32064,11.44219,17.74989,12.56012,11.77789,17.70186,12.64808,11.89883,17.6587,12.76366,12.04365,854,285,2
17.55649,12.26677,11.45654,17.5002,12.52279,11.78916,17.45916,12.61731,11.90936,17.43782,12.7406,12.05303,855,286,0
17.62158,12.4209,11.53345,17.58865,12.6778,11.86103,17.55941,12.77169,11.97917,17.55424,12.89687,12.12235,856,286,1
17.59499,12.35957,11.50214,17.55282,12.61624,11.83177,17.51892,12.71034,11.95072,17.50747,12.83484,12.09411,857,286,2
17.40507,12.31231,11.49376,17.39699,12.58875,11.82786,17.38817,12.69027,11.94787,17.39697,12.82072,12.09227,858,287,0
17.3727,12.24531,11.46191,17.35495,12.52365,11.79865,17.34198,12.6264,11.91974,17.34476,12.75698,12.06459,859,287,1
17.35911,12.21646,11.44854,17.33693,12.49527,11.78625,17.32192,12.5983,11.90768,17.32175,12.72865,12.0526,860,287,2
17.31232,12.17591,11.40264,17.28374,12.46617,11.75575,17.26353,12.57272,11.882,17.26003,12.70816,12.03278,861,288,0
17.31232,12.17591,11.40264,17.28374,12.46617,11.75575,17.26353,12.57272,11.882,17.26003,12.70816,12.03278,862,288,1
17.31232,12.17591,11.40264,17.28374,12.46617,11.75575,17.26353,12.57272,11.882,17.26003,12.70816,12.03278,863,288,2
17.17177,12.13942,11.39209,17.15,12.43184,11.73902,17.13451,12.53913,11.86331,17.14042,12.6755,12.01215,864,289,0
17.18848,12.17119,11.40652,17.17098,12.46107,11.7516,17.15742,12.5674,11.87527,17.16617,12.70343,12.02382,865,289,1
17.17201,12.13988,11.3923,17.14951,12.43115,11.73873,17.13364,12.53806,11.86286,17.13918,12.67415,12.01159,866,289,2
16.99733,12.10843,11.39036,16.98931,12.41736,11.74621,16.98359,12.52986,11.87275,17.00248,12.67203,12.02447,867,290,0
16.99733,12.10843,11.39036,16.98931,12.41736,11.74621,16.98359,12.52986,11.87275,17.00248,12.67203,12.02447,868,290,1
16.99733,12.10843,11.39036,16.98931,12.41736,11.74621,16.98359,12.52986,11.87275,17.00248,12.67203,12.02447,869,290,2
17.66166,12.25416,11.39741,17.61683,12.51914,11.75102,17.5879,12.61681,11.87665,17.59294,12.74755,12.02802,870,291,0
17.66691,12.26873,11.40476,17.62344,12.5326,11.75723,17.59515,12.62982,11.88249,17.601,12.76033,12.03364,871,291,1
17.65832,12.24483,11.39273,17.61211,12.50945,11.74657,17.58248,12.60702,11.87228,17.58665,12.73754,12.02365,872,291,2
17.51612,12.22611,11.41442,17.48088,12.50423,11.76865,17.45867,12.60628,11.89423,17.45652,12.73871,12.04527,873,292,0
17.52607,12.2506,11.42626,17.49384,12.52759,11.77912,17.47303,12.62916,11.90425,17.47289,12.76152,12.05508,874,292,1
17.51614,12.22616,11.41445,17.4809,12.50427,11.76867,17.4587,12.60631,11.89425,17.45654,12.73874,12.04529,875,292,2
17.52196,11.61143,10.39001,17.48603,11.86938,10.84995,17.46349,11.96885,11.01093,17.46087,12.10513,11.2026,876,293,0
17.52196,11.61143,10.39001,17.48603,11.86938,10.84995,17.46349,11.96885,11.01093,17.46087,12.10513,11.2026,877,293,1
17.52196,11.61143,10.39001,17.48603,11.86938,10.84995,17.46349,11.96885,11.01093,17.46087,12.10513,11.2026,878,293,2
17.52612,11.56939,10.32669,17.48998,11.82577,10.79956,17.46728,11.92583,10.96531,17.46452,12.06209,11.16048,879,294,0
17.52612,11.56939,10.32669,17.48998,11.82577,10.79956,17.46728,11.92583,10.96531,17.46452,12.06209,11.16048,880,294,1
17.52612,11.56939,10.32669,17.48998,11.82577,10.79956,17.46728,11.92583,10.96531,17.46452,12.06209,11.16048,881,294,2
17.53209,11.5371,10.31068,17.49606,11.77909,10.77601,17.47341,11.87439,10.94009,17.47059,12.00361,11.13116,882,295,0
17.53209,11.5371,10.31068,17.49606,11.77909,10.77601,17.47341,11.87439,10.94009,17.47059,12.00361,11.13116,883,295,1
17.53209,11.5371,10.31068,17.49606,11.77909,10.77601,17.47341,11.87439,10.94009,17.47059,12.00361,11.13116,884,295,2
17.5515,11.50474,10.22244,17.51532,11.74102,10.69938,17.49261,11.8358,10.86895,17.48982,11.96494,11.06544,885,296,0
17.5515,11.50474,10.22244,17.51532,11.74102,10.69938,17.49261,11.8358,10.86895,17.48982,11.96494,11.06544,886,296,1
17.5515,11.50474,10.22244,17.51532,11.74102,10.69938,17.49261,11.8358,10.86895,17.48982,11.96494,11.06544,887,296,2
17.5516,11.56594,10.35884,17.51547,11.81114,10.82195,17.49278,11.9086,10.98668,17.49001,12.03758,11.17449,888,297,0
17.5516,11.56594,10.35884,17.51547,11.81114,10.82195,17.49278,11.9086,10.98668,17.49001,12.03758,11.17449,889,297,1
17.5516,11.56594,10.35884,17.51547,11.81114,10.82195,17.49278,11.9086,10.98668,17.49001,12.03758,11.17449,890,297,2
17.56507,12.06477,11.20259,17.52884,12.31767,11.55121,17.50607,12.4133,11.67669,17.5037,12.53551,11.82305,891,298,0
17.56507,12.06477,11.20259,17.52884,12.31767,11.55121,17.50607,12.4133,11.67669,17.5037,12.53551,11.82305,892,298,1
17.56507,12.06477,11.20259,17.52884,12.31767,11.55121,17.50607,12.4133,11.67669,17.5037,12.53551,11.82305,893,298,2
