lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
13.26867,13.06126,12.61011,13.47465,13.21896,12.84679,13.55719,13.28483,12.94057,13.64995,13.36097,13.0459,79,27,1
12.93207,13.05999,12.60102,13.09309,13.21748,12.837,13.15958,13.28327,12.93056,13.23565,13.35933,13.03568,80,27,2
12.95872,13.09249,12.62808,13.11617,13.24615,12.8596,13.18135,13.3105,12.95165,13.25601,13.38501,13.05522,81,28,0
13.30517,13.09379,12.63748,13.50151,13.24764,12.86951,13.58061,13.31206,12.96171,13.66981,13.38663,13.06543,82,28,1
12.96836,13.09252,12.6283,13.12264,13.24617,12.85974,13.18659,13.31052,12.95176,13.25995,13.38502,13.0553,83,28,2
13.01112,13.14329,12.66761,13.16046,13.29223,12.89442,13.22255,13.35476,12.98479,13.2939,13.42725,13.08661,84,29,0
13.26434,13.1442,12.67425,13.47883,13.29342,12.9024,13.56574,13.35605,12.99327,13.66369,13.42866,13.09559,85,29,1
12.97425,13.14318,12.66678,13.13425,13.29215,12.89387,13.20116,13.35469,12.98435,13.27804,13.4272,13.0863,86,29,2
12.91197,13.08273,12.63927,13.08003,13.23754,12.86809,13.15005,13.30252,12.9595,13.23035,13.37783,13.06261,87,30,0
13.54763,13.08543,12.65821,13.70571,13.24022,12.88555,13.76506,13.30515,12.97621,13.82984,13.38039,13.0784,88,30,1
13.10071,13.08336,12.64373,13.23743,13.23807,12.87154,13.29104,13.30299,12.9625,13.351,13.37823,13.06509,89,30,2
13.07574,13.0521,12.6265,13.21533,13.21035,12.85658,13.26989,13.27645,12.94812,13.33081,13.35288,13.05118,90,31,0
13.43267,13.05368,12.63745,13.59665,13.21203,12.86741,13.65865,13.27816,12.9588,13.72652,13.35459,13.06164,91,31,1
13.01575,13.05188,12.625,13.15635,13.21014,12.85524,13.21179,13.27625,12.94684,13.27394,13.35268,13.04998,92,31,2
13.01459,13.04526,12.611,13.15451,13.20254,12.84143,13.2097,13.26831,12.93314,13.27158,13.3444,13.03641,93,32,0
13.37005,13.04676,12.62142,13.53502,13.20413,12.85175,13.59937,13.26993,12.94338,13.67124,13.34605,13.04655,94,32,1
12.98025,13.04514,12.61018,13.12016,13.20242,12.84067,13.1766,13.2682,12.93244,13.24077,13.3443,13.03578,95,32,2
12.87439,12.9171,12.52811,13.0271,13.0902,12.77091,13.08818,13.16189,12.86688,13.15729,13.24437,12.97456,96,33,0
13.30681,12.91897,12.54057,13.47452,13.09211,12.78278,13.53911,13.1638,12.87846,13.61081,13.24626,12.98578,97,33,1
12.87581,12.91711,12.52814,13.02416,13.09019,12.77085,13.08328,13.16188,12.86678,13.15009,13.24434,12.97442,98,33,2
12.80059,12.81879,12.45821,12.95805,13.00437,12.71147,13.02048,13.08079,12.81115,13.09083,13.16839,12.92273,99,34,0
13.20306,12.82054,12.46958,13.37418,13.00615,12.72223,13.4386,13.08255,12.82159,13.50906,13.17012,12.93274,100,34,1
12.76535,12.81866,12.45741,12.92037,13.00425,12.7107,12.98119,13.08066,12.81038,13.04921,13.16825,12.92194,101,34,2
12.89844,12.97535,12.55165,13.03829,13.1423,12.79326,13.09366,13.21165,12.88871,13.15589,13.29156,12.99576,102,35,0
13.21749,12.97661,12.56033,13.42469,13.14383,12.80309,13.50691,13.21329,12.89895,13.59895,13.29331,13.00643,103,35,1
12.85647,12.97521,12.5507,13.02297,13.14225,12.79294,13.09105,13.21164,12.88866,13.16859,13.2916,12.99601,104,35,2
12.87067,12.98225,12.53929,13.03425,13.14635,12.78154,13.10124,13.21462,12.87719,13.17759,13.29333,12.98442,105,36,0
13.25315,12.98375,12.54986,13.44646,13.148,12.79224,13.52378,13.21631,12.88791,13.61082,13.29507,12.99514,106,36,1
12.88603,12.9823,12.53964,13.04389,13.14639,12.78174,13.10875,13.21464,12.87734,13.18288,13.29334,12.98452,107,36,2
12.81438,12.90363,12.49652,12.98417,13.08246,12.75132,13.0534,13.15617,12.85118,13.13218,13.2407,12.9627,108,37,0
13.30024,12.9057,12.5105,13.46985,13.08451,12.76417,13.53378,13.15817,12.86348,13.60368,13.24265,12.97433,109,37,1
12.87385,12.90384,12.4979,13.02441,13.08259,12.75217,13.08348,13.15627,12.8518,13.14952,13.24076,12.96304,110,37,2
12.72819,12.71545,12.37593,12.89789,12.92144,12.65116,12.96371,13.00513,12.75795,13.03684,13.10035,12.87659,111,38,0
13.28855,12.7182,12.39329,13.46777,12.92414,12.66714,13.53432,13.0078,12.77332,13.60658,13.10294,12.89125,112,38,1
12.77715,12.71564,12.3771,12.94506,12.92161,12.65217,13.00981,13.0053,12.7589,13.08158,13.1005,12.87747,113,38,2
12.80779,12.76444,12.41766,12.97044,12.96036,12.68157,13.03331,13.04031,12.78449,13.10306,13.13151,12.89914,114,39,0
13.05902,12.76552,12.42455,13.25091,12.96154,12.68862,13.32627,13.04153,12.79161,13.41052,13.13278,12.90635,115,39,1
12.65392,12.76391,12.4142,12.824,12.95986,12.67858,12.89249,13.03984,12.78172,12.97011,13.13108,12.89664,116,39,2
12.47554,12.57253,12.32761,12.67496,12.80378,12.61102,12.75384,12.89618,12.72047,12.84234,13.00039,12.8418,117,40,0
13.10758,12.57542,12.34422,13.29838,12.80652,12.62602,13.36915,12.89884,12.73477,13.44596,13.00294,12.85529,118,40,1
12.58285,12.57291,12.32976,12.76896,12.80409,12.61274,12.84033,12.89646,12.722,12.91921,13.00064,12.84311,119,40,2
12.65565,12.65221,12.35152,12.83127,12.87069,12.6332,12.8991,12.95871,12.74203,12.97434,13.05838,12.86267,120,41,0
13.17608,12.65468,12.36657,13.36458,12.87313,12.64718,13.43474,12.96112,12.75552,13.51097,13.06074,12.87559,121,41,1
12.67746,12.65229,12.35201,12.85583,12.87078,12.6337,12.92456,12.9588,12.74252,13.00068,13.05847,12.86315,122,41,2
12.66196,12.62153,12.30742,12.84685,12.8554,12.61219,12.91797,12.94866,12.72826,12.99664,13.05367,12.85601,123,42,0
12.66561,12.62154,12.3075,12.85424,12.85543,12.61234,12.92679,12.94869,12.72844,13.007,13.05371,12.8562,124,42,1
12.35536,12.62053,12.30123,12.53611,12.85445,12.60664,12.60789,12.94773,12.72297,12.68861,13.05277,12.85099,125,42,2
12.10792,12.41952,12.25439,12.31931,12.67499,12.54512,12.40154,12.7758,12.65725,12.49303,12.88874,12.78146,126,43,0
12.84282,12.42239,12.26963,13.04407,12.67768,12.55894,13.11873,12.7784,12.67046,13.19981,12.89124,12.79399,127,43,1
12.32565,12.42017,12.25783,12.53041,12.67558,12.54819,12.60873,12.77637,12.66016,12.69519,12.88929,12.7842,128,43,2
12.405,12.51642,12.31325,12.59865,12.75763,12.59744,12.67324,12.85351,12.70728,12.75588,12.96135,12.82908,129,44,0
13.07338,12.51948,12.33019,13.26072,12.76052,12.61273,13.32971,12.8563,12.72187,13.40439,12.96403,12.84289,130,44,1
12.52616,12.51683,12.31556,12.71493,12.75801,12.59947,12.78687,12.85387,12.70918,12.86621,12.96169,12.83086,131,44,2
12.58708,12.59384,12.3563,12.7652,12.81801,12.62918,12.83354,12.90811,12.73536,12.90917,13.01003,12.85353,132,45,0
13.1497,12.59655,12.37177,13.33392,12.82063,12.64345,13.40202,12.91067,12.74911,13.47584,13.01251,12.86665,133,45,1
12.61751,12.59395,12.35694,12.79772,12.81813,12.6298,12.86674,12.90822,12.73597,12.94302,13.01014,12.85413,134,45,2
12.83419,12.87003,12.51872,12.98454,13.05102,12.76369,13.04326,13.12566,12.86046,13.10883,13.21133,12.96902,135,46,0
13.30257,12.87211,12.53205,13.4709,13.05313,12.7764,13.53386,13.12776,12.87284,13.60249,13.2134,12.98098,136,46,1
12.84448,12.87007,12.51895,12.99724,13.05106,12.76395,13.05681,13.12571,12.86073,13.12326,13.21137,12.9693,137,46,2
12.6789,12.66817,12.41471,12.85417,12.87914,12.67567,12.92155,12.96466,12.77798,12.99613,13.06188,12.89229,138,47,0
13.10836,12.67013,12.42609,13.28913,12.88106,12.68628,13.35645,12.96655,12.78823,13.4297,13.06371,12.90211,139,47,1
12.62164,12.66797,12.41352,12.7948,12.87894,12.67454,12.86176,12.96446,12.77688,12.93611,13.06168,12.89123,140,47,2
12.64068,12.69058,12.42461,12.80904,12.89315,12.67815,12.87438,12.9759,12.77826,12.94707,13.07035,12.89049,141,48,0
13.15383,12.69288,12.43816,13.33143,12.89542,12.69089,13.39757,12.97814,12.79058,13.46954,13.07254,12.90232,142,48,1
12.6586,12.69064,12.42498,12.82716,12.89321,12.6785,12.89245,12.97596,12.77859,12.96504,13.07041,12.89081,143,48,2
12.61101,12.62644,12.38256,12.7873,12.84159,12.64631,12.85523,12.92869,12.74968,12.93052,13.02762,12.86514,144,49,0
13.05877,12.62845,12.39412,13.23897,12.84354,12.65702,13.30612,12.9306,12.76,13.37923,13.02947,12.87499,145,49,1
12.56791,12.62629,12.38169,12.74248,12.84144,12.64548,12.81003,12.92854,12.74887,12.88512,13.02747,12.86436,146,49,2
12.45068,12.47596,12.29122,12.64201,12.71516,12.56905,12.71528,12.81072,12.67723,12.79626,12.91846,12.79764,147,50,0
12.87283,12.47781,12.30127,13.06616,12.71693,12.57832,13.13811,12.81245,12.68615,13.2164,12.92013,12.80614,148,50,1
12.37477,12.4757,12.28982,12.56804,12.71492,12.56779,12.64245,12.81049,12.67603,12.72491,12.91824,12.79651,149,50,2
12.26411,12.34073,12.21187,12.47602,12.60674,12.50531,12.55668,12.71136,12.61866,12.64554,12.82838,12.74434,150,51,0
12.74135,12.34277,12.22238,12.94619,12.60863,12.51481,13.02215,12.71319,12.62775,13.10467,12.83013,12.75295,151,51,1
12.21881,12.34058,12.21111,12.43157,12.6066,12.50461,12.51281,12.71123,12.618,12.60246,12.82826,12.74371,152,51,2
12.04769,12.11198,12.06629,12.28738,12.41875,12.38088,12.37732,12.53673,12.5012,12.47572,12.66722,12.63395,153,52,0
12.4307,12.11356,12.07376,12.65229,12.42015,12.38743,12.73422,12.53805,12.50739,12.82319,12.66845,12.63975,154,52,1
11.90114,12.11152,12.06409,12.14614,12.41834,12.37892,12.23871,12.53633,12.49933,12.34034,12.66684,12.63218,155,52,2
12.01799,12.29239,12.20806,12.24265,12.5641,12.49363,12.32919,12.67153,12.60564,12.42514,12.79197,12.73071,156,53,0
12.81073,12.29571,12.22432,13.01954,12.56717,12.5085,13.09661,12.67449,12.61988,13.18015,12.79478,12.74423,157,53,1
12.22539,12.29303,12.21118,12.44604,12.56469,12.4965,12.52987,12.6721,12.6084,12.62218,12.79251,12.73333,158,53,2
12.11514,12.08736,12.00197,12.34875,12.39167,12.31943,12.43696,12.51046,12.4425,12.53381,12.64276,12.57914,159,54,0
12.4299,12.08873,12.00874,12.65573,12.39291,12.32547,12.73978,12.51165,12.44825,12.83133,12.64388,12.58455,160,54,1
11.88777,12.0866,11.99823,12.13322,12.391,12.31615,12.2269,12.50983,12.43941,12.33027,12.64217,12.57625,161,54,2
11.92379,12.12516,12.02861,12.16335,12.42154,12.34176,12.25487,12.53737,12.46301,12.35589,12.66645,12.59752,162,55,0
12.38813,12.12691,12.03729,12.6126,12.42312,12.34951,12.69641,12.53888,12.47037,12.78784,12.66788,12.60445,163,55,1
11.88166,12.12504,12.028,12.12309,12.42143,12.34122,12.21553,12.53726,12.46249,12.31768,12.66635,12.59704,164,55,2
11.91587,12.15744,12.0463,12.15029,12.44534,12.35503,12.2403,12.5582,12.47462,12.3399,12.68417,12.60732,165,56,0
12.5388,12.15989,12.05865,12.75134,12.44755,12.36597,12.83034,12.56031,12.48498,12.91635,12.68616,12.61705,166,56,1
12.00326,12.1577,12.04761,12.23115,12.44557,12.35616,12.31828,12.55841,12.47567,12.41452,12.68437,12.60829,167,56,2
12.01807,12.20368,12.11465,12.24813,12.48981,12.41633,12.33589,12.60176,12.53331,12.43273,12.72663,12.66323,168,57,0
12.72318,12.20675,12.12977,12.93945,12.49263,12.43004,13.01925,12.60447,12.54641,13.10571,12.72921,12.67564,169,57,1
12.13732,12.20406,12.11654,12.36726,12.49016,12.41808,12.45436,12.60211,12.535,12.55008,12.72696,12.66485,170,57,2
12.17311,12.25345,12.15107,12.39666,12.52907,12.44564,12.48167,12.63757,12.56028,12.57527,12.75896,12.68783,171,58,0
12.74051,12.25599,12.16378,12.9539,12.53143,12.45721,13.03282,12.63984,12.57136,13.11843,12.76112,12.69833,172,58,1
12.17183,12.25345,12.15105,12.39567,12.52907,12.44563,12.48079,12.63757,12.56027,12.57451,12.75896,12.68782,173,58,2
12.12364,12.17668,12.07995,12.353,12.46268,12.3832,12.44007,12.57504,12.50117,12.53588,12.70061,12.63237,174,59,0
12.65887,12.1791,12.092,12.87299,12.46488,12.39398,12.95221,12.57715,12.51143,13.03822,12.7026,12.64203,175,59,1
12.08541,12.17655,12.07931,12.31383,12.46255,12.38259,12.40074,12.57492,12.50058,12.4965,12.70049,12.6318,176,59,2
12.1171,12.24691,12.1626,12.34393,12.52547,12.4551,12.43027,12.63508,12.56928,12.5254,12.75766,12.6965,177,60,0
12.74564,12.24968,12.1762,12.96217,12.52804,12.46757,13.04217,12.63756,12.58125,13.12889,12.76003,12.70787,178,60,1
12.16378,12.24707,12.16335,12.39223,12.52562,12.45583,12.47893,12.63522,12.56999,12.57428,12.75781,12.69719,179,60,2
12.18599,12.26738,12.16769,12.41031,12.5414,12.45983,12.49567,12.64954,12.57387,12.58967,12.77066,12.70093,180,61,0
12.77654,12.27006,12.18103,12.98967,12.54388,12.472,13.06847,12.65193,12.58552,13.15393,12.77294,12.71199,181,61,1
12.19909,12.26742,12.16791,12.4224,12.54144,12.46002,12.50732,12.64958,12.57405,12.60083,12.77069,12.7011,182,61,2
12.22271,12.29573,12.1893,12.44274,12.56522,12.47922,12.52656,12.67177,12.5924,12.61891,12.79123,12.7185,183,62,0
12.86912,12.29877,12.20457,13.07788,12.56805,12.49314,13.15482,12.6745,12.60572,13.2381,12.79383,12.73114,184,62,1
12.27956,12.29592,12.19029,12.4972,12.5654,12.48011,12.57978,12.67194,12.59324,12.6706,12.79139,12.71929,185,62,2
12.26638,12.2893,12.19822,12.48711,12.56181,12.48732,12.57069,12.66927,12.60016,12.66253,12.78961,12.72589,186,63,0
12.81184,12.29186,12.21086,13.02602,12.5642,12.49895,13.10509,12.67158,12.61133,13.19075,12.79182,12.73654,187,63,1
12.22977,12.28917,12.19759,12.45359,12.5617,12.48677,12.53852,12.66917,12.59966,12.63193,12.78951,12.72543,188,63,2
12.30171,12.38458,12.25968,12.51325,12.63861,12.53773,12.59413,12.73983,12.64685,12.68341,12.85379,12.76875,189,64,0
12.89944,12.38729,12.27356,13.1053,12.64118,12.55056,13.18146,12.74233,12.65919,13.26405,12.85618,12.78053,190,64,1
12.33413,12.38468,12.26024,12.54443,12.63871,12.53823,12.62466,12.73993,12.64733,12.71313,12.85388,12.76921,191,64,2
12.3386,12.38448,12.2548,12.54829,12.63875,12.53464,12.62823,12.73986,12.64411,12.71635,12.85359,12.76624,192,65,0
12.83865,12.38671,12.26629,13.0395,12.64084,12.54512,13.11391,12.74188,12.65414,13.19469,12.85552,12.77576,193,65,1
12.29641,12.38434,12.25406,12.50307,12.6386,12.53391,12.58209,12.73972,12.64338,12.66938,12.85345,12.76553,194,65,2
12.35275,12.45027,12.2907,12.54972,12.69093,12.56305,12.62545,12.78733,12.66993,12.70931,12.89618,12.78936,195,66,0
12.89188,12.45261,12.30308,13.08335,12.69314,12.57438,13.15439,12.78947,12.68079,13.23161,12.89824,12.79968,196,66,1
12.3661,12.45032,12.29094,12.56053,12.69096,12.56322,12.63522,12.78736,12.67008,12.71793,12.89621,12.78949,197,66,2
12.39394,12.48959,12.31978,12.58387,12.72297,12.58624,12.65717,12.81711,12.69144,12.73854,12.92379,12.80935,198,67,0
12.92786,12.4919,12.33215,13.127,12.72523,12.59796,13.2012,12.81933,12.70283,13.28196,12.92595,12.82031,199,67,1
12.40607,12.48963,12.31999,12.60285,12.72303,12.58655,12.67872,12.81718,12.69179,12.76282,12.92386,12.80973,200,67,2
12.43256,12.51663,12.32872,12.62419,12.74333,12.59208,12.69832,12.83522,12.6963,12.78064,12.93962,12.81325,201,68,0
12.9745,12.51901,12.34171,13.17148,12.74566,12.60433,13.24487,12.83751,12.70817,13.32472,12.94184,12.82465,202,68,1
12.45206,12.51669,12.32908,12.64446,12.7434,12.59242,12.71873,12.83529,12.69664,12.80111,12.93968,12.81358,203,68,2
12.52017,12.60464,12.38966,12.70389,12.8202,12.64672,12.77513,12.9079,12.74849,12.85433,13.00776,12.86271,204,69,0
13.05778,12.607,12.40286,13.24988,12.82253,12.65924,13.32152,12.9102,12.76065,13.39947,13.01,12.87442,205,69,1
12.55204,12.60475,12.39026,12.73618,12.8203,12.64729,12.80736,12.90801,12.74904,12.88637,13.00786,12.86324,206,69,2
