lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
11.71484,12.00216,11.88316,12.04266,12.35173,12.24186,12.16467,12.48576,12.37985,12.29682,12.63329,12.53199,658,220,1
11.38915,12.00141,11.8793,11.72024,12.351,12.23815,11.84612,12.48504,12.37624,11.98395,12.6326,12.5285,659,220,2
11.35913,11.95899,11.83455,11.69599,12.31704,12.20308,11.82391,12.45406,12.34451,11.96388,12.60474,12.50025,660,221,0
11.63851,11.95962,11.83783,11.97812,12.31767,12.20629,12.10419,12.45468,12.34765,12.24055,12.60535,12.5033,661,221,1
11.32917,11.95893,11.83425,11.67028,12.31699,12.20283,11.79972,12.45401,12.34428,11.94129,12.6047,12.50003,662,221,2
11.26678,11.90479,11.79368,11.62667,12.28082,12.1754,11.76197,12.42358,12.32114,11.90935,12.58,12.48127,663,222,0
11.50399,11.9053,11.79627,11.84663,12.28128,12.17773,11.97437,12.42402,12.32336,12.11303,12.58042,12.48335,664,222,1
11.22004,11.90471,11.79324,11.57481,12.28072,12.17493,11.70911,12.42348,12.32066,11.85594,12.5799,12.48079,665,222,2
11.05121,11.6799,11.58165,11.42939,12.08806,11.99456,11.57138,12.24175,12.15077,11.72597,12.40939,12.32157,666,223,0
11.22524,11.68026,11.58348,11.60009,12.08841,11.99629,11.7389,12.24209,12.15244,11.88907,12.40972,12.32317,667,223,1
10.97208,11.67975,11.58092,11.36025,12.08794,11.99394,11.50595,12.24164,12.15019,11.66454,12.40929,12.32103,668,223,2
10.96465,11.67326,11.57442,11.35904,12.08912,11.99455,11.50696,12.24549,12.15331,11.6679,12.4159,12.32677,669,224,0
11.16308,11.67365,11.57638,11.54508,12.08948,11.99632,11.68697,12.24583,12.155,11.8407,12.41622,12.32837,670,224,1
10.93586,11.67321,11.57417,11.33186,12.08908,11.99432,11.48064,12.24544,12.15309,11.64263,12.41585,12.32656,671,224,2
10.82079,11.50271,11.39626,11.22693,11.94082,11.84365,11.38,12.10553,12.01203,11.54685,12.28493,12.19557,672,225,0
11.01701,11.5031,11.39826,11.40863,11.94118,11.84542,11.55488,12.10587,12.01369,11.71371,12.28524,12.19712,673,225,1
10.79471,11.50266,11.39603,11.20236,11.94078,11.84344,11.35625,12.10549,12.01183,11.52412,12.28489,12.19538,674,225,2
10.63208,11.30149,11.20723,11.05859,11.76361,11.67729,11.21868,11.93654,11.85337,11.39283,12.12444,12.04485,675,226,0
10.52223,11.3013,11.20627,10.95929,11.76344,11.67645,11.12415,11.93638,11.85259,11.30379,12.1243,12.04412,676,226,1
10.47928,11.30123,11.20592,10.92373,11.76338,11.67617,11.09129,11.93633,11.85233,11.27377,12.12425,12.04389,677,226,2
10.19855,10.98081,10.8951,10.67948,11.48584,11.40901,10.85963,11.67363,11.59999,11.05517,11.87697,11.80681,678,227,0
10.25059,10.98089,10.89554,10.72049,11.48591,11.40934,10.89689,11.67369,11.60029,11.08862,11.87702,11.80707,679,227,1
10.19791,10.9808,10.8951,10.67891,11.48584,11.40901,10.85909,11.67363,11.59999,11.05467,11.87697,11.8068,680,227,2
10.91108,11.78585,11.69551,11.29622,12.17822,12.09106,11.44275,12.32672,12.24153,11.60303,12.48896,12.40633,681,228,0
10.91108,11.78585,11.69551,11.29622,12.17822,12.09106,11.44275,12.32672,12.24153,11.60303,12.48896,12.40633,682,228,1
10.91108,11.78585,11.69551,11.29622,12.17822,12.09106,11.44275,12.32672,12.24153,11.60303,12.48896,12.40633,683,228,2
11.0257,11.8847,11.77993,11.38497,12.25725,12.15899,11.52325,12.39928,12.304,11.67537,12.55502,12.46329,684,229,0
11.30904,11.8852,11.78245,11.65487,12.25771,12.16133,11.78571,12.39973,12.30625,11.92857,12.55545,12.46544,685,229,1
11.12671,11.88486,11.78075,11.48018,12.2574,12.15974,11.6154,12.39942,12.30472,11.76377,12.55516,12.46398,686,229,2
11.23721,12.01944,11.90322,11.5774,12.37599,12.26741,11.70802,12.51225,12.40719,11.85167,12.66192,12.56104,687,230,0
11.548,12.02004,11.90628,11.87379,12.37655,12.27024,11.9966,12.51278,12.40991,12.13053,12.66244,12.56363,688,230,1
11.30702,12.01956,11.90382,11.64194,12.37609,12.26796,11.77006,12.51235,12.40771,11.91076,12.66202,12.56153,689,230,2
11.33267,12.05819,11.94743,11.66655,12.41122,12.30637,11.79425,12.54623,12.44438,11.93445,12.69456,12.59637,690,231,0
11.62821,12.05879,11.95048,11.95986,12.41181,12.30932,12.08408,12.5468,12.44725,12.21903,12.69511,12.59915,691,231,1
11.36293,12.05824,11.94771,11.69983,12.41128,12.30667,11.82819,12.54629,12.44467,11.96882,12.69462,12.59667,692,231,2
11.24681,11.90435,11.80191,11.59497,12.27237,12.17576,11.72714,12.41281,12.31903,11.87169,12.5669,12.47656,693,232,0
11.33564,11.90452,11.80278,11.67843,12.27253,12.17656,11.80809,12.41296,12.3198,11.94965,12.56704,12.47728,694,232,1
11.14513,11.90417,11.801,11.496,12.27219,12.17489,11.63021,12.41264,12.31819,11.77749,12.56673,12.47575,695,232,2
11.19086,11.95744,11.85546,11.54239,12.32555,12.2296,11.67639,12.46554,12.3724,11.82313,12.61882,12.52903,696,233,0
11.26692,11.95757,11.85613,11.61219,12.32567,12.23019,11.74336,12.46566,12.37296,11.88683,12.61892,12.52956,697,233,1
11.14122,11.95736,11.85505,11.49374,12.32548,12.22921,11.62857,12.46547,12.37201,11.77648,12.61874,12.52866,698,233,2
11.36216,12.11486,11.95689,11.65809,12.44316,12.30559,11.77494,12.57056,12.44023,11.90513,12.71142,12.58877,699,234,0
11.65234,12.11543,11.95993,11.9496,12.44371,12.30849,12.06377,12.5711,12.44305,12.18928,12.71195,12.59148,700,234,1
11.44795,12.11501,11.9577,11.74432,12.4433,12.30636,11.86031,12.5707,12.44098,11.989,12.71156,12.58949,701,234,2
11.40234,12.09152,11.95681,11.71776,12.4343,12.31502,11.83972,12.56611,12.45244,11.97418,12.71118,12.60352,702,235,0
11.45836,12.09162,11.95736,11.76714,12.43439,12.31548,11.88635,12.56619,12.45286,12.01778,12.71126,12.60391,703,235,1
11.33054,12.09139,11.95616,11.64484,12.43417,12.31439,11.76727,12.56599,12.45181,11.90274,12.71106,12.60291,704,235,2
11.25413,12.03888,11.92072,11.58194,12.38862,12.28073,11.70804,12.52204,12.41813,11.84675,12.66832,12.56882,705,236,0
12.33886,12.04211,11.93707,12.64525,12.39167,12.29605,12.75537,12.52499,12.43292,12.87258,12.67115,12.58296,706,236,1
11.78951,12.04005,11.92666,12.10422,12.38972,12.2863,12.22039,12.52311,12.4235,12.34578,12.66934,12.57396,707,236,2
11.81276,12.08103,11.96822,12.12787,12.42993,12.32819,12.24447,12.56341,12.46581,12.37047,12.70991,12.61685,708,237,0
12.37071,12.08309,11.97864,12.67651,12.43188,12.33794,12.78661,12.5653,12.47522,12.90391,12.71172,12.62584,709,237,1
11.8269,12.08107,11.96842,12.14084,12.42997,12.32836,12.25697,12.56344,12.46598,12.38246,12.70994,12.617,710,237,2
11.91055,12.18805,12.05752,12.21024,12.52032,12.4063,12.3219,12.64818,12.53984,12.44294,12.78889,12.68651,711,238,0
12.19483,12.18895,12.06216,12.49366,12.52119,12.4107,12.60423,12.64903,12.54413,12.72349,12.78971,12.69066,712,238,1
11.76844,12.18769,12.05564,12.06951,12.51997,12.40453,12.18364,12.64784,12.53814,12.3083,12.78856,12.68489,713,238,2
11.66016,12.04865,11.94833,11.9812,12.40491,12.314,12.10112,12.53999,12.45241,12.23117,12.68758,12.60358,714,239,0
12.42286,12.05145,11.96228,12.7137,12.40746,12.32661,12.81962,12.54244,12.46446,12.933,12.68991,12.615,715,239,1
11.85726,12.04919,11.951,12.16252,12.40538,12.31633,12.27594,12.54044,12.45461,12.39868,12.688,12.60563,716,239,2
11.87093,12.0547,11.94197,12.17021,12.40369,12.30533,12.28235,12.5376,12.4441,12.40419,12.68468,12.59621,717,240,0
12.32932,12.05644,11.9508,12.62726,12.40535,12.31359,12.73546,12.53921,12.45205,12.85117,12.68622,12.6038,718,240,1
11.80628,12.05451,11.94101,12.11172,12.40353,12.30451,12.2258,12.53745,12.44333,12.34957,12.68454,12.59549,719,240,2
11.73325,11.96,11.86271,12.04965,12.32337,12.23346,12.16676,12.46136,12.37435,12.29331,12.61226,12.52852,720,241,0
11.94802,11.96068,11.86615,12.26352,12.32403,12.23671,12.38012,12.462,12.37751,12.50584,12.61288,12.53159,721,241,1
11.50838,11.95942,11.8598,11.83739,12.32285,12.23085,11.96107,12.46086,12.37187,12.09563,12.61179,12.5262,722,241,2
11.47366,11.92439,11.83876,11.81884,12.30894,12.2266,11.94791,12.45385,12.37324,12.08799,12.61174,12.53329,723,242,0
11.35742,11.92414,11.83751,11.71426,12.30872,12.22552,11.84814,12.45364,12.37222,11.99357,12.61155,12.53235,724,242,1
11.1644,11.92378,11.83573,11.53228,12.30839,12.22388,11.67121,12.45332,12.37065,11.82259,12.61124,12.53085,725,242,2
11.25108,11.98946,11.88385,11.5977,12.35854,12.26261,11.73004,12.49858,12.40624,11.87492,12.65161,12.56318,726,243,0
11.43009,11.9898,11.88555,11.77133,12.35886,12.26421,11.9003,12.49889,12.40779,12.04084,12.65191,12.56467,727,243,1
11.25133,11.98946,11.88385,11.59871,12.35854,12.26262,11.73124,12.49858,12.40625,11.87629,12.65161,12.56319,728,243,2
11.29271,12.01588,11.9001,11.6286,12.37584,12.2741,11.75762,12.51323,12.4163,11.89926,12.66374,12.57185,729,244,0
11.96061,12.01755,11.90854,12.26979,12.37737,12.28179,12.38516,12.51471,12.42368,12.51013,12.66516,12.57886,730,244,1
11.55229,12.0164,11.90274,11.873,12.37631,12.27647,11.99481,12.51368,12.41857,12.12791,12.66418,12.57399,731,244,2
11.5581,12.0094,11.88934,11.87676,12.37055,12.26653,11.998,12.50839,12.40973,12.13058,12.65938,12.56622,732,245,0
11.47636,12.00922,11.88841,11.80316,12.37039,12.26574,11.92774,12.50824,12.40899,12.06402,12.65924,12.56554,733,245,1
11.30193,12.00888,11.88667,11.63366,12.37007,12.26413,11.76147,12.50793,12.40744,11.90196,12.65894,12.56405,734,245,2
11.29036,11.98869,11.86914,11.6205,12.34885,12.24593,11.74784,12.48654,12.3891,11.88789,12.63746,12.54559,735,246,0
11.42499,11.98895,11.87046,11.74739,12.34909,12.24712,11.87095,12.48677,12.39023,12.00648,12.63767,12.54666,736,246,1
11.27656,11.98867,11.86901,11.60469,12.34882,12.2458,11.73156,12.48652,12.38896,11.87126,12.63743,12.54545,737,246,2
11.25399,11.98727,11.88508,11.5894,12.34727,12.2579,11.71791,12.48428,12.3992,11.85881,12.63413,12.55345,738,247,0
11.89977,11.98884,11.89296,12.20037,12.34869,12.26495,12.313,12.48565,12.40592,12.4353,12.63543,12.55981,739,247,1
11.50341,11.98776,11.88754,11.82096,12.34771,12.26009,11.94165,12.4847,12.40127,12.07357,12.63453,12.55541,740,247,2
11.56946,12.06389,11.95343,11.87466,12.40928,12.31399,11.99115,12.54129,12.45094,12.11873,12.68598,12.60063,741,248,0
12.25111,12.06604,11.96428,12.55633,12.41135,12.32425,12.6675,12.54331,12.46089,12.78647,12.68792,12.61019,742,248,1
11.76461,12.06437,11.95584,12.07406,12.40975,12.31631,12.1896,12.54175,12.45321,12.31484,12.68642,12.60282,743,248,2
11.77685,12.05347,11.93542,12.07676,12.3898,12.29029,12.18922,12.51897,12.42534,12.31136,12.66084,12.57307,744,249,0
12.22112,12.05501,11.94321,12.52207,12.39128,12.29769,12.63194,12.52042,12.43252,12.74965,12.66224,12.57999,745,249,1
11.74996,12.0534,11.93505,12.05166,12.38974,12.28996,12.16485,12.51891,12.42503,12.28779,12.66078,12.57278,746,249,2
11.66261,11.94743,11.85033,11.98465,12.30992,12.22511,12.10488,12.44866,12.36787,12.2352,12.60075,12.52405,747,250,0
12.2203,11.94945,11.86042,12.52768,12.3118,12.23436,12.63975,12.45047,12.37673,12.7598,12.60247,12.53248,748,250,1
11.69254,11.94751,11.85074,12.01103,12.30999,12.22545,12.13,12.44872,12.36819,12.259,12.60081,12.52435,749,250,2
11.76553,12.03747,11.91609,12.0657,12.37539,12.27311,12.17868,12.50587,12.4097,12.30164,12.64952,12.55948,750,251,0
12.20766,12.039,11.92389,12.50658,12.37686,12.28046,12.61623,12.50729,12.41681,12.734,12.6509,12.5663,751,251,1
11.73403,12.03738,11.91565,12.03498,12.37531,12.2727,12.14849,12.50579,12.40931,12.27212,12.64945,12.55911,752,251,2
11.55611,11.78871,11.72015,11.89426,12.18122,12.11698,12.01923,12.32895,12.26628,12.15411,12.48967,12.42874,753,252,0
11.55611,11.78871,11.72015,11.89426,12.18122,12.11698,12.01923,12.32895,12.26628,12.15411,12.48967,12.42874,754,252,1
11.55611,11.78871,11.72015,11.89426,12.18122,12.11698,12.01923,12.32895,12.26628,12.15411,12.48967,12.42874,755,252,2
11.6296,11.91185,11.84399,11.95362,12.27541,12.21372,12.0739,12.41356,12.35393,12.20392,12.56451,12.50702,756,253,0
11.84232,11.9125,11.84712,12.13215,12.27592,12.21619,12.24092,12.41402,12.35618,12.35923,12.56493,12.50905,757,253,1
11.43541,11.91137,11.84165,11.75023,12.27492,12.21139,11.86982,12.41308,12.35164,12.00057,12.56404,12.50479,758,253,2
11.38946,11.84053,11.77859,11.71449,12.22199,12.16483,11.83775,12.36635,12.31075,11.97245,12.52376,12.46977,759,254,0
11.38946,11.84053,11.77859,11.71449,12.22199,12.16483,11.83775,12.36635,12.31075,11.97245,12.52376,12.46977,760,254,1
11.38946,11.84053,11.77859,11.71449,12.22199,12.16483,11.83775,12.36635,12.31075,11.97245,12.52376,12.46977,761,254,2
11.51373,11.9881,11.9052,11.82025,12.34587,12.27467,11.93752,12.48248,12.41488,12.06617,12.63205,12.56799,762,255,0
11.4263,11.98791,11.90427,11.74383,12.34571,12.2739,11.86564,12.48233,12.41417,11.99934,12.63192,12.56735,763,255,1
11.28034,11.98763,11.90289,11.60893,12.34546,12.27268,11.73548,12.48209,12.41302,11.87454,12.63169,12.56626,764,255,2
11.42589,12.10769,11.97949,11.72052,12.43816,12.33234,11.83626,12.5662,12.46739,11.9647,12.70739,12.61549,765,256,0
12.2412,12.10999,11.99129,12.52955,12.44036,12.34335,12.63605,12.56833,12.47801,12.75084,12.70944,12.62565,766,256,1
11.78545,12.10848,11.98356,12.07652,12.43892,12.33613,12.18706,12.56693,12.47105,12.30789,12.70809,12.61898,767,256,2
11.77012,12.0879,11.96296,12.0647,12.42382,12.32105,12.17628,12.55343,12.45752,12.29809,12.69607,12.60689,768,257,0
12.23207,12.08944,11.97086,12.52626,12.4253,12.32846,12.63445,12.55486,12.46468,12.75082,12.69746,12.61376,769,257,1
11.78001,12.08792,11.9631,12.07535,12.42385,12.32118,12.18704,12.55345,12.45765,12.30886,12.6961,12.60702,770,257,2
11.74635,12.05628,11.94543,12.04534,12.39297,12.2993,12.15779,12.5224,12.43412,12.28012,12.6646,12.58166,771,258,0
12.2227,12.0579,11.95359,12.51988,12.39452,12.30699,12.62876,12.5239,12.44156,12.7456,12.66605,12.58881,772,258,1
11.74603,12.05628,11.94543,12.04675,12.39298,12.29932,12.1598,12.5224,12.43414,12.28273,12.6646,12.58169,773,258,2
11.74699,12.06391,11.95963,12.05492,12.41186,12.32296,12.1704,12.54483,12.46072,12.29582,12.69054,12.61116,774,259,0
11.68101,12.06374,11.95878,11.97345,12.41166,12.32198,12.08589,12.54463,12.45973,12.20951,12.69034,12.61017,775,259,1
11.44046,12.06321,11.95613,11.74713,12.41119,12.31963,11.8658,12.54418,12.4575,11.99659,12.68991,12.60807,776,259,2
11.44513,12.06063,11.95004,11.74859,12.40589,12.31293,11.8663,12.53812,12.45065,11.99618,12.68315,12.60107,777,260,0
12.2189,12.0629,11.96152,12.52183,12.40807,12.32375,12.63244,12.54024,12.46111,12.751,12.68519,12.61111,778,260,1
11.74461,12.06131,11.95349,12.05217,12.40655,12.31623,12.16745,12.53877,12.45385,12.29263,12.68378,12.60416,779,260,2
11.66823,11.99799,11.94053,11.99833,12.36481,12.31017,12.12006,12.50299,12.44932,12.25123,12.65339,12.60076,780,261,0
11.50986,11.99761,11.9387,11.84114,12.36444,12.30843,11.96562,12.50263,12.44763,12.10092,12.65305,12.59915,781,261,1
11.29144,11.99717,11.9366,11.63545,12.36405,12.30652,11.76538,12.50225,12.44579,11.90692,12.65269,12.59739,782,261,2
11.24643,11.94252,11.88241,11.59664,12.31732,12.26061,11.72868,12.45819,12.40263,11.87242,12.61137,12.55706,783,262,0
11.48022,11.94299,11.8847,11.81179,12.31774,12.26263,11.93621,12.45859,12.40455,12.07141,12.61175,12.55888,784,262,1
11.24954,11.94252,11.88244,11.59769,12.31732,12.26061,11.72896,12.45819,12.40263,11.8719,12.61137,12.55706,785,262,2
11.28671,11.98756,11.93262,11.62944,12.35472,12.30196,11.75854,12.49271,12.44069,11.89908,12.6428,12.59158,786,263,0
11.52795,11.98805,11.93496,11.85295,12.35516,12.30405,11.97461,12.49313,12.44268,12.10671,12.64319,12.59347,787,263,1
11.29516,11.98758,11.93269,11.63647,12.35474,12.30202,11.76497,12.49272,12.44074,11.90482,12.64281,12.59163,788,263,2
11.31312,11.99936,11.94397,11.65019,12.36295,12.31108,11.77725,12.49969,12.44892,11.91558,12.64845,12.59879,789,264,0
11.56569,11.99988,11.94648,11.88696,12.36342,12.31334,12.00713,12.50014,12.45108,12.13753,12.64888,12.60084,790,264,1
11.32538,11.99938,11.94408,11.66189,12.36297,12.31118,11.78864,12.49971,12.44901,11.9266,12.64846,12.59888,791,264,2
11.34698,11.99301,11.91528,11.6772,12.35833,12.29111,11.8025,12.49611,12.432,11.93932,12.64614,12.58504,792,265,0
11.34143,11.993,11.91523,11.66963,12.35831,12.29104,11.79438,12.49609,12.43193,11.93073,12.64613,12.58496,793,265,1
11.23739,11.99282,11.91432,11.57532,12.35815,12.29025,11.70408,12.49594,12.43118,11.8449,12.64598,12.58426,794,265,2
11.31376,12.05545,11.96686,11.63543,12.40719,12.33272,11.75872,12.5404,12.4701,11.89398,12.68576,12.61945,795,266,0
11.63578,12.0561,11.9701,11.94206,12.40779,12.33565,12.0577,12.54098,12.4729,12.18372,12.68631,12.62211,796,266,1
11.42025,12.05564,11.96782,11.73555,12.40736,12.33358,11.8558,12.54057,12.47092,11.98745,12.68592,12.62023,797,266,2
11.1615,11.78425,11.72987,11.5217,12.18281,12.13324,11.65646,12.33119,12.283,11.80265,12.49179,12.44494,798,267,0
11.20473,11.78434,11.73028,11.55787,12.18288,12.13356,11.69016,12.33126,12.28331,11.83379,12.49185,12.44522,799,267,1
11.04562,11.78404,11.72886,11.41703,12.18262,12.13235,11.55624,12.33102,12.28217,11.70734,12.49163,12.44416,800,267,2
11.15629,11.89142,11.82346,11.50913,12.27333,12.21376,11.64243,12.41635,12.35922,11.78764,12.57157,12.51677,801,268,0
11.39403,11.89188,11.82571,11.7257,12.27374,12.21572,11.85039,12.41674,12.36106,11.986,12.57194,12.5185,802,268,1
11.19914,11.8915,11.82383,11.54817,12.27339,12.21408,11.67989,12.41642,12.35952,11.82333,12.57163,12.51706,803,268,2
11.00085,11.67117,11.6161,11.37695,12.08368,12.0342,11.51764,12.23686,12.18898,11.67022,12.40243,12.35609,804,269,0
11.1691,11.6715,11.61772,11.52664,12.08397,12.03557,11.66027,12.23713,12.19026,11.8052,12.40268,12.35728,805,269,1
10.96847,11.67111,11.61582,11.34843,12.08363,12.03396,11.49056,12.23682,12.18876,11.64468,12.40238,12.35588,806,269,2
11.16205,11.87241,11.80299,11.51187,12.25397,12.19404,11.64422,12.3971,12.3399,11.7885,12.55256,12.49794,807,270,0
11.44053,11.87298,11.80576,11.76912,12.25447,12.19647,11.89252,12.39758,12.3422,12.02666,12.55301,12.50011,808,270,1
11.21407,11.8725,11.80345,11.55976,12.25405,12.19445,11.69034,12.39718,12.34029,11.83262,12.55263,12.49831,809,270,2
11.1396,11.81078,11.75928,11.49839,12.20069,12.15331,11.6328,12.3462,12.30003,11.77868,12.50387,12.45889,810,271,0
11.39325,11.81131,11.76182,11.73088,12.20116,12.15553,11.85678,12.34664,12.30214,11.9932,12.50428,12.46088,811,271,1
11.14501,11.81079,11.75933,11.50353,12.2007,12.15335,11.6378,12.34621,12.30007,11.78352,12.50387,12.45893,812,271,2
11.2166,11.87612,11.80924,11.56043,12.25369,12.19537,11.69032,12.39554,12.33973,11.83186,12.54972,12.49632,813,272,0
11.47064,11.87666,11.81186,11.79652,12.25417,12.19768,11.91874,12.396,12.34192,12.05155,12.55015,12.49839,814,272,1
11.22764,11.87614,11.80934,11.57067,12.25371,12.19546,11.70022,12.39556,12.33981,11.84136,12.54974,12.4964,815,272,2
11.1024,11.74428,11.69441,11.46625,12.14287,12.09684,11.60237,12.29144,12.24654,11.75003,12.45232,12.40855,816,273,0
11.1024,11.74428,11.69441,11.46625,12.14287,12.09684,11.60237,12.29144,12.24654,11.75003,12.45232,12.40855,817,273,1
11.1024,11.74428,11.69441,11.46625,12.14287,12.09684,11.60237,12.29144,12.24654,11.75003,12.45232,12.40855,818,273,2
11.41217,12.09576,12.02299,11.73259,12.44491,12.38032,11.85461,12.57733,12.51522,11.98813,12.72196,12.66226,819,274,0
12.07703,12.09748,12.03135,12.39506,12.44657,12.38835,12.51138,12.57896,12.52305,12.63611,12.72354,12.66985,820,274,1
11.65916,12.09627,12.02548,11.98161,12.44541,12.38275,12.10194,12.57783,12.51759,12.2323,12.72244,12.66457,821,274,2
11.60647,12.02298,11.94224,11.93117,12.3745,12.30495,12.05218,12.50773,12.44163,12.18322,12.65325,12.59054,822,275,0
12.33504,12.02553,11.95472,12.62053,12.3768,12.31607,12.72476,12.50992,12.45222,12.83657,12.65533,12.60054,823,275,1
11.7937,12.02347,11.94465,12.09498,12.37491,12.30695,12.2072,12.50811,12.44349,12.3288,12.65361,12.59225,824,275,2
11.77352,11.97657,11.89799,12.07158,12.32513,12.25762,12.18277,12.45777,12.39365,12.30335,12.6029,12.5421,825,276,0
12.14194,11.97789,11.90442,12.42271,12.32631,12.26332,12.52665,12.4589,12.39909,12.63896,12.60397,12.54724,826,276,1
11.65366,11.97624,11.89636,11.95209,12.32481,12.25608,12.06458,12.45747,12.39217,12.1872,12.60261,12.54069,827,276,2
11.69833,12.04353,11.95638,11.99605,12.39123,12.31687,12.1085,12.52359,12.45316,12.23115,12.66841,12.60182,828,277,0
12.37687,12.04601,11.9686,12.66433,12.39354,12.32811,12.76904,12.52582,12.46397,12.88115,12.67054,12.61212,829,277,1
11.83379,12.0439,11.95822,12.1336,12.39159,12.31862,12.24526,12.52394,12.45486,12.36621,12.66875,12.60345,830,277,2
11.82384,12.02695,11.94949,12.128,12.3826,12.31588,12.24127,12.51791,12.45438,12.36395,12.66583,12.6054,831,278,0
12.20379,12.02831,11.95614,12.50428,12.38388,12.32207,12.61418,12.51914,12.46035,12.73208,12.66702,12.61111,832,278,1
11.71649,12.02665,11.94801,12.02862,12.38233,12.3146,12.14527,12.51765,12.45317,12.2718,12.6656,12.60427,833,278,2
11.69986,12.00413,11.92988,12.01086,12.35718,12.29171,12.12699,12.49157,12.42879,12.25292,12.63858,12.57846,834,279,0
12.14112,12.00561,11.93708,12.45642,12.35862,12.29863,12.57069,12.49297,12.43553,12.69273,12.63993,12.58498,835,279,1
11.66524,12.00404,11.92944,11.98667,12.35712,12.29141,12.10603,12.49152,12.42854,12.23508,12.63853,12.57825,836,279,2
11.7191,12.06328,11.96644,12.03,12.4056,12.3246,12.14652,12.53714,12.461,12.27304,12.68161,12.61022,837,280,0
11.94626,12.06394,11.9697,12.2209,12.40612,12.32717,12.32526,12.53762,12.46334,12.43947,12.68204,12.61233,838,280,1
11.58232,12.06296,11.9648,11.87445,12.40525,12.32284,11.98709,12.53678,12.45924,12.11115,12.68125,12.60847,839,280,2
11.58707,12.05472,11.94746,11.87755,12.3985,12.3101,11.98992,12.53088,12.44823,12.11388,12.67642,12.59933,840,281,0
11.95876,12.05574,11.95259,12.23286,12.39942,12.31463,12.33723,12.53176,12.45252,12.45157,12.67725,12.60337,841,281,1
11.5944,12.05474,11.94754,11.88487,12.39852,12.31018,11.9972,12.5309,12.4483,12.12111,12.67644,12.5994,842,281,2
11.4125,11.82852,11.74963,11.73241,12.2132,12.1458,11.85473,12.35932,12.29535,11.98887,12.51884,12.45817,843,282,0
11.53195,11.82882,11.75111,11.85392,12.21349,12.1472,11.9759,12.3596,12.2967,12.10907,12.51912,12.45948,844,282,1
11.23781,11.82814,11.74775,11.57938,12.21288,12.14426,11.70995,12.35903,12.29392,11.85298,12.51857,12.45686,845,282,2
11.39572,11.98445,11.87304,11.70137,12.33152,12.24039,11.82024,12.46551,12.38058,11.95157,12.613,12.53407,846,283,0
11.69137,11.98514,11.87654,11.98528,12.33215,12.24353,12.09787,12.46612,12.38357,12.22147,12.61357,12.5369,847,283,1
11.415,11.98449,11.87324,11.71941,12.33155,12.24057,11.8377,12.46554,12.38075,11.96836,12.61303,12.53422,848,283,2
11.4756,12.05383,11.93288,11.76415,12.38138,12.28203,11.8763,12.50784,12.41522,12.00024,12.64713,12.56108,849,284,0
12.38108,12.05681,11.94804,12.66004,12.3842,12.29609,12.76232,12.51057,12.42875,12.87219,12.64975,12.57401,850,284,1
11.86023,12.05478,11.93773,12.14369,12.38228,12.28653,12.25041,12.50871,12.41954,12.36662,12.64796,12.56521,851,284,2
11.7642,11.90459,11.81535,12.06514,12.26144,12.18671,12.17776,12.39822,12.32787,12.30006,12.54829,12.48217,852,285,0
11.45395,11.90376,11.81119,11.76612,12.26067,12.18296,11.88563,12.39748,12.3243,12.01674,12.54759,12.47879,853,285,1
11.25093,11.90333,11.80908,11.57531,12.26029,12.18108,11.70053,12.39712,12.32251,11.83836,12.54725,12.47711,854,285,2
11.22267,11.9002,11.82483,11.55916,12.26291,12.19742,11.68752,12.40069,12.33826,11.82803,12.55129,12.49187,855,286,0
12.09336,11.90274,11.83721,12.37809,12.26517,12.20833,12.48362,12.40284,12.34861,12.59773,12.55332,12.50161,856,286,1
11.59261,11.90102,11.82883,11.89912,12.26363,12.20092,12.01465,12.40137,12.34157,12.1406,12.55193,12.49496,857,286,2
11.56851,11.87598,11.8114,11.88254,12.24895,12.19097,12.00027,12.38957,12.33363,12.1283,12.54276,12.48883,858,287,0
11.45848,11.8757,11.81006,11.78437,12.24871,12.18984,11.90716,12.38935,12.33258,12.04092,12.54256,12.48787,859,287,1
11.20952,11.87518,11.80751,11.55364,12.24824,12.18759,11.68395,12.38891,12.33044,11.82616,12.54213,12.48585,860,287,2
11.16444,11.81481,11.74843,11.52258,12.20802,12.14829,11.65836,12.35618,12.29846,11.80662,12.51747,12.46174,861,288,0
11.16444,11.81481,11.74843,11.52258,12.20802,12.14829,11.65836,12.35618,12.29846,11.80662,12.51747,12.46174,862,288,1
11.16444,11.81481,11.74843,11.52258,12.20802,12.14829,11.65836,12.35618,12.29846,11.80662,12.51747,12.46174,863,288,2
11.13867,11.78603,11.72335,11.49412,12.1752,12.11802,11.62928,12.32249,12.26701,11.77705,12.48314,12.42939,864,289,0
11.41639,11.78663,11.72627,11.7462,12.17573,12.12053,11.87117,12.32298,12.26938,12.00769,12.4836,12.4316,865,289,1
11.14524,11.78604,11.72342,11.4986,12.17521,12.11806,11.63307,12.32249,12.26704,11.78017,12.48314,12.42941,866,289,2
11.13074,11.77207,11.71708,11.50347,12.18473,12.13297,11.64398,12.33909,12.28831,11.79692,12.50644,12.45667,867,290,0
