lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.02154,14.55858,12.24813,21.02266,14.60206,12.44992,21.03403,14.62726,12.52491,21.10001,14.70322,12.63514,53,18,2
20.64898,14.28658,12.22395,20.64092,14.33583,12.42492,20.64052,14.35721,12.49905,20.65645,14.40455,12.60671,54,19,0
20.65727,14.34509,12.32029,20.65001,14.39641,12.51117,20.64992,14.41849,12.58197,20.66651,14.46805,12.68778,55,19,1
20.64662,14.26937,12.19489,20.63824,14.31737,12.39819,20.63775,14.33851,12.47337,20.65349,14.38518,12.58168,56,19,2
21.06979,14.58414,12.22312,21.05404,14.61152,12.41989,21.05096,14.62519,12.49301,21.08337,14.67623,12.60051,57,20,0
21.08985,14.73774,12.542,21.07625,14.77386,12.71002,21.07393,14.7901,12.77262,21.10776,14.84767,12.87666,58,20,1
21.07898,14.65711,12.3812,21.06419,14.68856,12.56221,21.06144,14.70336,12.62956,21.09456,14.75803,12.73589,59,20,2
21.44103,14.93536,12.414,21.43183,14.96057,12.59316,21.43702,14.97745,12.66033,21.50797,15.05564,12.76833,60,21,0
21.44512,14.96902,12.50101,21.43634,14.99647,12.6731,21.44158,15.01332,12.73642,21.51232,15.08955,12.83832,61,21,1
21.43857,14.91458,12.35785,21.42911,14.9384,12.54195,21.43417,14.9545,12.60995,21.50486,15.0307,12.71519,62,21,2
21.62572,15.06563,12.34191,21.61583,15.08361,12.52269,21.62326,15.09982,12.59,21.72077,15.19694,12.69848,63,22,0
21.63915,15.17845,12.66997,21.63045,15.20264,12.82221,21.63812,15.21974,12.87853,21.73522,15.31376,12.97733,64,22,1
21.63141,15.11481,12.49367,21.62197,15.1351,12.65893,21.62948,15.15157,12.72052,21.7268,15.24714,12.82389,65,22,2
21.21268,14.78826,12.43225,21.20763,14.82226,12.60424,21.21802,14.84383,12.66792,21.32023,14.94232,12.77257,66,23,0
21.2162,14.81506,12.49159,21.21156,14.85103,12.65988,21.22214,14.87363,12.72323,21.32469,14.97465,12.83215,67,23,1
21.20683,14.74221,12.32544,21.2013,14.77441,12.50815,21.21169,14.79643,12.57687,21.31441,14.89867,12.68941,68,23,2
21.62781,15.08138,12.38815,21.61131,15.09425,12.56112,21.61363,15.1067,12.62648,21.70576,15.20049,12.73655,69,24,0
21.63364,15.13109,12.53718,21.61789,15.14854,12.70079,21.62037,15.16169,12.76107,21.71212,15.25236,12.86187,70,24,1
21.62759,15.07953,12.38229,21.61116,15.09295,12.55761,21.61345,15.1052,12.62263,21.70535,15.19704,12.72789,71,24,2
21.63935,15.08886,12.38296,21.61599,15.09636,12.55695,21.61253,15.10394,12.62119,21.69544,15.18861,12.72541,72,25,0
21.64044,15.09836,12.41298,21.61728,15.10729,12.58625,21.61394,15.11571,12.651,21.69713,15.20266,12.76027,73,25,1
21.63585,15.05784,12.28033,21.61211,15.06304,12.46419,21.60858,15.0703,12.53291,21.69174,15.15714,12.64463,74,25,2
21.70697,15.11983,12.29658,21.68365,15.12378,12.47841,21.68035,15.13066,12.54652,21.76143,15.21554,12.65755,75,26,0
21.71432,15.18457,12.51186,21.69192,15.19448,12.67744,21.68887,15.20273,12.73822,21.76981,15.2862,12.84128,76,26,1
21.70914,15.13936,12.36502,21.68609,15.14516,12.54134,21.68285,15.15227,12.60647,21.7638,15.23603,12.71302,77,26,2
21.61731,15.0609,12.34608,21.58892,15.06439,12.52313,21.58096,15.06846,12.58818,21.65307,15.14536,12.69411,78,27,0
21.61899,15.07553,12.3925,21.59136,15.08499,12.57798,21.58374,15.09163,12.6462,21.65622,15.17148,12.75758,79,27,1
21.61448,15.03571,12.26253,21.5861,15.04009,12.4559,21.5782,15.04498,12.5272,21.65054,15.12394,12.64023,80,27,2
21.62224,15.04307,12.27145,21.58957,15.04379,12.46362,21.57802,15.04569,12.53435,21.6432,15.11883,12.64635,81,28,0
21.62636,15.07954,12.39075,21.59427,15.08395,12.57285,21.58294,15.08711,12.63979,21.64821,15.16076,12.74919,82,28,1
21.62199,15.04088,12.264,21.5892,15.04049,12.45431,21.57759,15.04193,12.52443,21.6427,15.11459,12.6356,83,28,2
21.69551,15.10585,12.28808,21.66394,15.10479,12.47645,21.65321,15.10628,12.54593,21.71769,15.17796,12.65628,84,29,0
21.69869,15.13438,12.38647,21.668,15.1401,12.5774,21.65763,15.1441,12.64709,21.72236,15.21761,12.75834,85,29,1
21.6949,15.10028,12.26806,21.66349,15.10083,12.46469,21.65283,15.10296,12.53674,21.71738,15.17526,12.64908,86,29,2
21.4582,14.89697,12.23683,21.41466,14.89439,12.43583,21.39208,14.88979,12.50806,21.42322,14.93762,12.61826,87,30,0
21.46516,14.95689,12.40944,21.42177,14.95316,12.57642,21.39923,14.94789,12.63747,21.43034,14.9945,12.73783,88,30,1
21.45971,14.91029,12.27692,21.41558,14.90222,12.45525,21.39273,14.89524,12.5206,21.42354,14.94017,12.6238,89,30,2
21.41743,14.87414,12.26582,21.37134,14.86548,12.44413,21.348,14.85853,12.50941,21.38735,14.91047,12.6133,90,31,0
21.42179,14.91138,12.37011,21.37642,14.90719,12.54158,21.35339,14.90196,12.60401,21.39298,14.95526,12.70607,91,31,1
21.4165,14.86608,12.24228,21.37037,14.85733,12.42445,21.34701,14.85032,12.49096,21.38634,14.90225,12.59576,92,31,2
21.42903,14.87545,12.23361,21.38308,14.86618,12.41519,21.35999,14.85909,12.48149,21.4025,14.9133,12.58656,93,32,0
21.43431,14.92082,12.36379,21.38917,14.91649,12.53538,21.36642,14.91138,12.59791,21.40922,14.96723,12.7009,94,32,1
21.42909,14.87597,12.23517,21.38318,14.867,12.41722,21.3601,14.86006,12.48373,21.40265,14.91455,12.58929,95,32,2
21.18472,14.67316,12.18979,21.13555,14.66899,12.37588,21.10936,14.66284,12.4436,21.14755,14.71646,12.55009,96,33,0
21.19152,14.72892,12.3266,21.14353,14.73139,12.50347,21.11787,14.728,12.56775,21.15656,14.78426,12.67286,97,33,1
21.18479,14.67371,12.19122,21.13574,14.67052,12.37912,21.10962,14.66485,12.44754,21.14791,14.7192,12.5552,98,33,2
20.9936,14.51944,12.14932,20.94049,14.51988,12.34115,20.9109,14.51463,12.41082,20.94559,14.56881,12.51972,99,34,0
20.99905,14.56276,12.24559,20.94654,14.56538,12.42527,20.91722,14.56101,12.49059,20.95206,14.61541,12.59576,100,34,1
20.99168,14.50382,12.11329,20.93806,14.50109,12.30542,20.90824,14.49449,12.37533,20.94267,14.54715,12.4836,101,34,2
21.40063,14.84041,12.17978,21.3622,14.8369,12.36785,21.34604,14.83521,12.43693,21.40616,14.90341,12.54562,102,35,0
21.4061,14.88768,12.31759,21.36924,14.89537,12.50914,21.35376,14.89824,12.57909,21.41447,14.9707,12.69142,103,35,1
21.40103,14.84394,12.19051,21.36324,14.84579,12.3901,21.34739,14.84645,12.46311,21.40785,14.91741,12.57691,104,35,2
21.51628,14.94076,12.1969,21.48853,14.94731,12.3965,21.48121,14.95338,12.47,21.55665,15.03547,12.58535,105,36,0
21.52191,14.99007,12.35193,21.49486,15.00092,12.53681,21.48782,15.00846,12.60521,21.56333,15.09078,12.71692,106,36,1
21.51709,14.94793,12.22052,21.48929,14.95391,12.41444,21.48196,14.95975,12.48623,21.55735,15.04137,12.59986,107,36,2
21.43987,14.8831,12.21307,21.41932,14.89753,12.41173,21.4183,14.90935,12.48544,21.50657,15.00165,12.6011,108,37,0
21.44563,14.9327,12.35864,21.42551,14.94894,12.53854,21.42463,14.96119,12.60605,21.51284,15.05287,12.71771,109,37,1
21.44027,14.88662,12.22386,21.41948,14.89887,12.41517,21.41837,14.90992,12.48682,21.50656,15.00162,12.60104,110,37,2
21.03042,14.55071,12.14928,21.00173,14.56889,12.34832,20.99338,14.57899,12.42221,21.06995,14.66375,12.53776,111,38,0
21.03609,14.59594,12.25272,21.00804,14.61693,12.44066,20.99991,14.62776,12.51038,21.07648,14.71218,12.6228,112,38,1
21.02868,14.53645,12.11536,20.99968,14.5529,12.31665,20.9912,14.56227,12.39116,21.06768,14.64649,12.50669,113,38,2
21.01245,14.52478,12.12154,20.97342,14.53351,12.31682,20.95643,14.53658,12.38864,21.01856,14.61011,12.50094,114,39,0
21.01834,14.57212,12.22986,20.98025,14.58577,12.41672,20.96364,14.59056,12.48521,21.02596,14.6649,12.59538,115,39,1
21.01128,14.51511,12.09857,20.97216,14.52366,12.29745,20.95514,14.52658,12.37028,21.01723,14.60001,12.48312,116,39,2
20.38008,14.05173,12.05094,20.33004,14.08022,12.25812,20.30073,14.08664,12.33346,20.3279,14.14607,12.44729,117,40,0
20.39952,14.18045,12.24713,20.35196,14.21426,12.43148,20.32395,14.22355,12.49959,20.35281,14.28799,12.61101,118,40,1
20.38449,14.0822,12.09861,20.33476,14.11035,12.29769,20.30568,14.11713,12.37089,20.33333,14.17846,12.48497,119,40,2
20.83048,14.39507,12.127,20.79975,14.41699,12.32495,20.78924,14.4276,12.39838,20.86013,14.50971,12.51402,120,41,0
20.83977,14.46528,12.2667,20.8102,14.49175,12.45087,20.80011,14.5037,12.51915,20.87106,14.58538,12.63038,121,41,1
20.83037,14.3942,12.12519,20.79962,14.41599,12.32322,20.78907,14.42638,12.3964,20.85983,14.50754,12.51062,122,41,2
20.8305,14.38954,12.09737,20.79975,14.41131,12.30127,20.78922,14.42176,12.37659,20.85996,14.50307,12.49185,123,42,0
20.82182,14.31943,11.94308,20.79011,14.33731,12.16713,20.77926,14.34692,12.24997,20.85003,14.42929,12.37148,124,42,1
20.81764,14.28405,11.85987,20.78538,14.29917,12.0946,20.7743,14.30777,12.18094,20.84495,14.38954,12.30416,125,42,2
19.66491,13.46656,11.81917,19.58788,13.5106,12.04728,19.53438,13.51914,12.13032,19.51765,13.5715,12.24984,126,43,0
19.69986,13.66431,12.03613,19.62818,13.71267,12.23494,19.57756,13.72274,12.30698,19.56424,13.77671,12.41726,127,43,1
19.68033,13.55781,11.9198,19.6054,13.60248,12.13227,19.55293,13.61065,12.20913,19.5372,13.6616,12.32256,128,43,2
19.99299,13.7467,11.9543,19.91865,13.77456,12.166,19.86721,13.77518,12.24254,19.85065,13.81696,12.35507,129,44,0
20.02264,13.92405,12.17631,19.95296,13.95956,12.36207,19.9041,13.96388,12.42918,19.89079,14.01051,12.53453,130,44,1
20.00389,13.815,12.04098,19.9312,13.84552,12.24147,19.88066,13.84737,12.31389,19.86517,13.89046,12.42292,131,44,2
20.2155,13.94401,12.05307,20.13724,13.95929,12.25034,20.08234,13.9532,12.32158,20.06049,13.98717,12.42935,132,45,0
20.23247,14.05124,12.20152,20.15724,14.0741,12.38432,20.10407,14.07191,12.4504,20.08447,14.11083,12.55455,133,45,1
20.21687,13.95303,12.0658,20.13897,13.96965,12.26254,20.08427,13.96425,12.33363,20.06266,13.99888,12.44122,134,45,2
20.95641,14.4808,12.14563,20.89182,14.47125,12.33405,20.85206,14.4583,12.4025,20.86459,14.49597,12.50799,135,46,0
20.96684,14.56241,12.31745,20.90388,14.56025,12.48963,20.86492,14.55063,12.552,20.87827,14.59168,12.65336,136,46,1
20.95847,14.49739,12.18185,20.89421,14.4894,12.36663,20.8546,14.47713,12.43369,20.86729,14.51552,12.53828,137,46,2
20.32545,14.05066,12.13002,20.2372,14.05732,12.31892,20.17329,14.04526,12.38713,20.13433,14.06976,12.49229,138,47,0
20.33426,14.10777,12.21214,20.24771,14.11912,12.39345,20.18484,14.10967,12.45901,20.14763,14.13926,12.56403,139,47,1
20.32053,14.01761,12.08151,20.23143,14.022,12.27589,20.16702,14.00876,12.34616,20.12755,14.03271,12.45399,140,47,2
20.35089,14.03649,12.07865,20.25462,14.03369,12.2688,20.18325,14.01528,12.33746,20.12999,14.0308,12.44382,141,48,0
20.36276,14.11566,12.19602,20.2688,14.11968,12.37489,20.19887,14.10497,12.43929,20.14773,14.12581,12.54274,142,48,1
20.34983,14.02912,12.06749,20.25336,14.02575,12.2589,20.18185,14.00691,12.32789,20.12832,14.02151,12.43413,143,48,2
20.23583,13.95184,12.04962,20.14639,13.95949,12.24541,20.08152,13.94766,12.31608,20.04331,13.97396,12.42414,144,49,0
20.24924,14.03838,12.17117,20.16241,14.05311,12.35539,20.09916,14.0453,12.42213,20.06342,14.07812,12.52881,145,49,1
20.23508,13.94677,12.04237,20.14558,13.95456,12.23957,20.08071,13.94297,12.31097,20.04261,13.97015,12.42032,146,49,2
19.83102,13.69851,11.99909,19.74142,13.72959,12.19986,19.67599,13.72944,12.27265,19.64013,13.77115,12.38384,147,50,0
19.83688,13.73179,12.03783,19.7479,13.76219,12.23198,19.68278,13.76147,12.30202,19.64719,13.802,12.41025,148,50,1
19.82013,13.63417,11.92356,19.7281,13.65967,12.13102,19.66112,13.65629,12.20587,19.62294,13.69276,12.31725,149,50,2
19.35632,13.38648,11.89373,19.27449,13.44476,12.10402,19.21516,13.4578,12.17988,19.18652,13.51228,12.29267,150,51,0
19.38623,13.52498,12.02567,19.31041,13.58928,12.2234,19.25486,13.60637,12.29559,19.23166,13.66763,12.40727,151,51,1
19.35874,13.39831,11.90496,19.27802,13.45966,12.1162,19.21953,13.47495,12.19304,19.1922,13.53281,12.30754,152,51,2
18.28813,12.99831,11.82555,18.26737,13.12717,12.044,18.25209,13.17427,12.12351,18.27672,13.26545,12.24099,153,52,0
18.27165,12.95696,11.79723,18.24695,13.0831,12.01645,18.22906,13.12755,12.09526,18.24947,13.21372,12.21056,154,52,1
18.21767,12.81368,11.70199,18.18731,12.94785,11.93477,18.16701,12.99574,12.0184,18.18408,13.08401,12.13715,155,52,2
18.77616,13.06197,11.81752,18.71629,13.16158,12.03516,18.67387,13.19443,12.11409,18.65597,13.26526,12.22795,156,53,0
18.87363,13.3897,12.07001,18.82826,13.48556,12.25977,18.79367,13.51741,12.32889,18.78717,13.59043,12.43606,157,53,1
18.82424,13.23305,11.94697,18.77198,13.33128,12.15003,18.73376,13.36406,12.22401,18.72191,13.43654,12.33454,158,53,2
18.50358,13.12638,11.87448,18.46997,13.24222,12.08381,18.44524,13.2837,12.16082,18.45538,13.36896,12.27737,159,54,0
18.50352,13.12621,11.87435,18.4694,13.24088,12.0829,18.44425,13.28154,12.15941,18.45408,13.36635,12.27571,160,54,1
18.45362,12.98509,11.77098,18.41343,13.10522,11.99279,18.3854,13.14832,12.07413,18.39117,13.23459,12.19407,161,54,2
18.66467,13.04304,11.77366,18.60635,13.14791,11.99447,18.56449,13.18338,12.07494,18.55107,13.26049,12.19338,162,55,0
18.6978,13.15306,11.85829,18.64447,13.25585,12.06872,18.6053,13.29051,12.14549,18.59608,13.36861,12.26181,163,55,1
18.65922,13.02411,11.75932,18.60029,13.13005,11.98243,18.55814,13.16605,12.06377,18.54453,13.24419,12.1833,164,55,2
18.86494,13.09051,11.7564,18.79151,13.18051,11.97915,18.73789,13.20847,12.06008,18.70679,13.27675,12.17878,165,56,0
18.90932,13.2582,11.89433,18.84303,13.34656,12.09972,18.79347,13.37396,12.17437,18.7687,13.44403,12.28896,166,56,1
18.87429,13.12759,11.78654,18.80237,13.21715,12.00527,18.74961,13.24492,12.08475,18.71994,13.3138,12.20263,167,56,2
18.7195,13.08376,11.81866,18.66015,13.18622,12.03595,18.61752,13.22031,12.11472,18.60719,13.29691,12.23108,168,57,0
18.77371,13.26196,11.95624,18.72219,13.36073,12.15686,18.68378,13.39342,12.22969,18.67957,13.47073,12.34227,169,57,1
18.72926,13.11752,11.84429,18.67136,13.21924,12.05833,18.62955,13.25313,12.13601,18.62046,13.33013,12.25178,170,57,2
18.95015,13.19757,11.85637,18.88282,13.28533,12.06916,18.83381,13.31264,12.1464,18.81163,13.38135,12.26145,171,58,0
18.98693,13.3351,11.96996,18.9253,13.42185,12.1693,18.87949,13.44889,12.24168,18.86203,13.51885,12.35347,172,58,1
18.95083,13.20025,11.85856,18.88359,13.28795,12.07105,18.83464,13.31525,12.14818,18.8125,13.38385,12.26308,173,58,2
18.75881,13.13127,11.83697,18.6915,13.22777,12.04965,18.6421,13.25909,12.12723,18.62194,13.33356,12.24358,174,59,0
18.80003,13.26769,11.94474,18.73905,13.36195,12.14453,18.69324,13.39251,12.21749,18.67808,13.46711,12.33037,175,59,1
18.75711,13.12535,11.83237,18.68948,13.2218,12.04552,18.63992,13.25316,12.12331,18.61938,13.3272,12.23954,176,59,2
18.72381,13.12725,11.86982,18.6675,13.22988,12.08156,18.62702,13.2645,12.1587,18.61714,13.34104,12.27328,177,60,0
18.77337,13.28518,11.9906,18.72391,13.38404,12.18784,18.68708,13.41718,12.25977,18.6826,13.49406,12.37098,178,60,1
18.7276,13.13995,11.87937,18.67171,13.24193,12.08967,18.63148,13.27633,12.16634,18.62203,13.35297,12.2807,179,60,2
18.93551,13.20801,11.87798,18.87013,13.29668,12.08811,18.82268,13.32477,12.16462,18.80266,13.39417,12.27879,180,61,0
18.98248,13.37739,12.0168,18.92508,13.46715,12.21281,18.88211,13.49605,12.28434,18.8686,13.56827,12.3955,181,61,1
18.94249,13.23453,11.89943,18.87883,13.32501,12.10844,18.83237,13.35405,12.18464,18.81375,13.42482,12.29885,182,61,2
19.07336,13.27654,11.89757,19.00807,13.35894,12.1059,18.96058,13.38418,12.18155,18.94069,13.45055,12.29491,183,62,0
19.11839,13.45008,12.04648,19.05963,13.53103,12.23717,19.0157,13.55561,12.30626,19.00091,13.62275,12.41478,184,62,1
19.08055,13.30577,11.9224,19.01598,13.38674,12.12673,18.96883,13.41117,12.20079,18.94937,13.47659,12.31263,185,62,2
18.93111,13.25598,11.92887,18.87449,13.34736,12.1334,18.83338,13.37687,12.20763,18.82196,13.44797,12.31957,186,63,0
18.96741,13.3823,12.03172,18.91487,13.46909,12.22232,18.87571,13.49605,12.29101,18.86712,13.56533,12.39849,187,63,1
18.92561,13.23579,11.91266,18.86734,13.32471,12.11718,18.82517,13.35264,12.19105,18.81221,13.42147,12.30217,188,63,2
19.31745,13.39468,11.93374,19.24449,13.45797,12.1354,19.19038,13.47319,12.20805,19.15344,13.52484,12.31739,189,64,0
19.35293,13.55043,12.07784,19.28623,13.61803,12.26555,19.23576,13.63564,12.33324,19.2045,13.6922,12.43963,190,64,1
19.32252,13.41811,11.95531,19.25092,13.4839,12.15622,19.19764,13.50051,12.22877,19.16196,13.55416,12.3384,191,64,2
19.37298,13.43837,11.95211,19.30262,13.50144,12.15327,19.25071,13.51698,12.22578,19.22028,13.57054,12.33557,192,65,0
19.39522,13.5393,12.04757,19.32857,13.60457,12.23876,19.27884,13.62151,12.30784,19.25198,13.67885,12.41615,193,65,1
19.36818,13.41548,11.93054,19.29713,13.47857,12.13451,19.24488,13.4943,12.20822,19.21412,13.5485,12.31945,194,65,2
19.61672,13.53655,11.93903,19.53253,13.57912,12.14185,19.46962,13.58394,12.21511,19.42226,13.62445,12.32569,195,66,0
19.64439,13.67916,12.08882,19.56509,13.72692,12.27555,19.50515,13.73464,12.34299,19.46246,13.78055,12.44977,196,66,1
19.62137,13.56172,11.96555,19.538,13.60517,12.16528,19.47559,13.6105,12.23743,19.42898,13.65187,12.34719,197,66,2
19.70971,13.61172,11.97984,19.62289,13.6485,12.17755,19.55743,13.65024,12.24916,19.50343,13.68598,12.35812,198,67,0
19.72988,13.71901,12.09635,19.6469,13.76131,12.28275,19.58386,13.76626,12.35041,19.53382,13.80786,12.45738,199,67,1
19.70905,13.608,11.97577,19.62224,13.64529,12.17457,19.55682,13.64743,12.24672,19.50291,13.68382,12.35638,200,67,2
19.82068,13.66799,11.97668,19.72648,13.69481,12.17507,19.65504,13.69099,12.24702,19.59258,13.72003,12.35641,201,68,0
19.84135,13.78369,12.10949,19.75114,13.81693,12.29434,19.6822,13.81665,12.3613,19.62358,13.85081,12.46667,202,68,1
19.82211,13.67638,11.98639,19.7282,13.70372,12.18375,19.65692,13.70011,12.25527,19.59453,13.72864,12.3636,203,68,2
20.04206,13.80874,12.01545,19.9448,13.82149,12.21165,19.87111,13.81017,12.28262,19.80548,13.82871,12.38955,204,69,0
20.05871,13.91023,12.14382,19.96481,13.93055,12.32764,19.89325,13.92342,12.39405,19.83108,13.9489,12.49833,205,69,1
20.04294,13.81431,12.02258,19.94591,13.82779,12.21837,19.87235,13.8168,12.28914,19.80695,13.83596,12.39607,206,69,2
