zone_id,GID,TRACT,AREA,ACRES,PRICE_SHIFTERS,TOTHH,HHPOP,RESUNITS,RESVACANCY,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,NEWDEVACRES,TOTEMP,AGREMPN,MWTEMPN,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGE0519,AGE2044,AGE4564,AGE65P,AREATYPE,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,GQPOP,HHLDS,HSENROLL,OPRKCST,PRKCST,RESACRE,SD,SFTAZ,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTPOP,ZERO,ZONE
966,20,402000.0,1128148.75,25.8990001678,1.0,1040.0,2488.0,1060.0,0.0188679245283,14.0,1046.0,423.0,194.0,186.0,237.0,156.684439139,2138.0,,341.0,107.0,302.0,676.0,712.0,,,,,,,,,,,,,,,,,,,,,,,,,,
985,21,402100.0,274269.90625,6.29600000381,1.0,1787.0,4338.0,1828.0,0.0224288840263,134.0,1694.0,824.0,380.0,269.0,314.0,21.8016203535,231.0,,34.0,10.0,39.0,87.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
986,22,402200.0,273035.875,6.26800012589,1.0,741.0,1884.0,750.0,0.012,363.0,387.0,308.0,168.0,115.0,150.0,43.6728483496,1062.0,,174.0,35.0,235.0,348.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,
980,27,402700.0,369430.53125,8.48099994659,1.0,1091.0,2572.0,1115.0,0.0215246636771,207.0,907.0,567.0,233.0,139.0,152.0,33.6375577538,1400.0,,103.0,41.0,325.0,546.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,
970,28,402800.0,378970.0,8.69999980927,1.0,3175.0,6784.0,3224.0,0.0151985111663,225.0,2999.0,1776.0,697.0,387.0,315.0,35.2501005774,6777.0,,197.0,194.0,1558.0,2058.0,2770.0,,,,,,,,,,,,,,,,,,,,,,,,,,
945,34,403400.0,1243481.25,28.545999527,1.0,4195.0,9157.0,4278.0,0.0194015895278,66.0,4212.0,2295.0,948.0,509.0,443.0,25.6157023239,5527.0,2.0,185.0,58.0,1487.0,2333.0,1462.0,,,,,,,,,,,,,,,,,,,,,,,,,,
972,35,403500.0,834269.9375,19.1520004272,1.0,4223.0,9576.0,4309.0,0.0199582269668,528.0,3772.0,2147.0,944.0,592.0,540.0,78.2549939602,6502.0,3.0,190.0,269.0,1607.0,3205.0,1228.0,,,,,,,,,,,,,,,,,,,,,,,,,,
941,36,403600.0,385166.46875,8.84200000763,1.0,2646.0,5855.0,2701.0,0.020362828582,269.0,2428.0,1353.0,600.0,364.0,329.0,20.8328620964,348.0,,13.0,24.0,53.0,161.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,
942,37,403700.0,368948.78125,8.47000026703,1.0,3317.0,7247.0,3372.0,0.0163107947805,44.0,3063.0,1684.0,754.0,465.0,414.0,22.2090289289,2571.0,1.0,93.0,126.0,479.0,1304.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,
939,38,403800.0,687975.5,15.7939996719,1.0,2201.0,5090.0,2246.0,0.020035618878,636.0,1606.0,820.0,482.0,361.0,538.0,83.2695182925,1102.0,,31.0,120.0,197.0,564.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
940,39,403900.0,506200.9375,11.6210002899,1.0,2120.0,4579.0,2163.0,0.0198797965788,375.0,1785.0,981.0,466.0,357.0,316.0,53.3189036475,1187.0,,36.0,118.0,136.0,610.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,
973,40,404000.0,367039.65625,8.42599964142,1.0,2112.0,4783.0,2153.0,0.0190431955411,199.0,1928.0,1023.0,459.0,305.0,325.0,38.0861143641,5084.0,2.0,116.0,155.0,996.0,2895.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,
974,41,404100.0,801987.125,18.4109992981,1.0,4155.0,9483.0,4237.0,0.0193533160255,681.0,3327.0,1919.0,853.0,618.0,765.0,89.3098619406,2474.0,,85.0,227.0,409.0,1128.0,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,
935,56,405500.0,419253.03125,9.625,1.0,1699.0,3945.0,1749.0,0.0285877644368,454.0,1291.0,849.0,403.0,228.0,219.0,37.7736148142,111.0,,8.0,9.0,9.0,38.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
916,42,404200.0,2737284.5,62.8390007019,1.0,3021.0,7493.0,3141.0,0.0382043935053,1256.0,1855.0,1026.0,492.0,505.0,998.0,207.704453931,288.0,,3.0,69.0,42.0,139.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
915,43,404300.0,1852341.0,42.5239982605,1.0,1377.0,3542.0,1440.0,0.04375,1190.0,225.0,324.0,202.0,253.0,598.0,229.002636064,247.0,3.0,11.0,24.0,48.0,91.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
914,44,404400.0,4087290.5,93.8310012817,1.0,2689.0,7416.0,2925.0,0.0806837606838,2901.0,20.0,370.0,350.0,446.0,1523.0,605.274309642,273.0,,8.0,28.0,55.0,126.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
919,45,404501.0,1110655.625,25.4969997406,1.0,675.0,1816.0,715.0,0.0559440559441,685.0,29.0,90.0,64.0,116.0,405.0,194.222289688,155.0,1.0,2.0,12.0,28.0,78.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
913,46,404502.0,3099407.5,71.1529998779,1.0,2410.0,6456.0,2534.0,0.0489344909234,2479.0,52.0,350.0,284.0,425.0,1351.0,512.885316614,1871.0,5.0,37.0,197.0,379.0,900.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,
912,47,404600.0,4958116.0,113.822998047,1.0,1808.0,4988.0,1931.0,0.063697566028,1928.0,3.0,264.0,199.0,282.0,1063.0,772.943854233,1447.0,2.0,46.0,127.0,228.0,776.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,
934,55,405400.0,683013.5,15.6800003052,1.0,2964.0,7064.0,3033.0,0.0227497527201,397.0,2625.0,1522.0,663.0,394.0,385.0,49.3654160922,1151.0,,88.0,123.0,111.0,455.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,
920,48,404700.0,1245811.0,28.6000003815,1.0,798.0,2113.0,836.0,0.0454545454545,822.0,12.0,139.0,95.0,129.0,435.0,189.526819286,256.0,,4.0,48.0,18.0,102.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
921,49,404800.0,617620.8125,14.1789999008,1.0,1259.0,3086.0,1297.0,0.029298380879,695.0,582.0,381.0,246.0,250.0,382.0,89.965462153,704.0,2.0,27.0,107.0,95.0,281.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,
922,50,404900.0,1050726.0,24.1210002899,1.0,2026.0,5059.0,2082.0,0.0268972142171,1289.0,769.0,694.0,389.0,333.0,610.0,124.443815287,701.0,,23.0,96.0,89.0,284.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,
937,51,405000.0,845713.75,19.4150009155,1.0,1622.0,4105.0,1677.0,0.0327966607036,988.0,662.0,491.0,294.0,286.0,551.0,119.61328113,408.0,,9.0,65.0,59.0,163.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,610,16600.0,343516.8125,7.8860001564,1.0,2744.0,6863.0,2811.0,0.0238349341871,170.0,2641.0,824.0,514.0,492.0,914.0,23.2746765549,780.0,,25.0,173.0,75.0,263.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,132,423100.0,745442.875,17.1130008698,1.0,1965.0,4700.0,2019.0,0.0267459138187,1131.0,879.0,776.0,389.0,360.0,440.0,97.4718311883,1140.0,1.0,100.0,71.0,154.0,485.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,
938,52,405100.0,1235959.125,28.3740005493,1.0,1579.0,4107.0,1635.0,0.034250764526,1608.0,27.0,378.0,237.0,231.0,733.0,236.386208837,481.0,,12.0,50.0,78.0,251.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
943,53,405200.0,955652.625,21.938999176,1.0,2841.0,6559.0,2910.0,0.0237113402062,688.0,2201.0,1287.0,626.0,435.0,493.0,93.501459268,825.0,1.0,8.0,112.0,114.0,417.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,
944,54,405300.0,413640.5,9.49600028992,1.0,3623.0,8019.0,3705.0,0.0221322537112,87.0,3604.0,1741.0,867.0,511.0,504.0,31.7901869127,708.0,,36.0,97.0,88.0,277.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
936,57,405600.0,424532.75,9.74600028992,1.0,1555.0,3726.0,1598.0,0.0269086357947,456.0,1133.0,738.0,333.0,242.0,242.0,42.6527183898,177.0,,8.0,17.0,18.0,70.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
947,61,406000.0,2165358.0,49.7099990845,1.0,5726.0,14202.0,5879.0,0.0260248341555,365.0,5509.0,2270.0,1121.0,934.0,1401.0,260.395367274,7829.0,2.0,982.0,625.0,873.0,2867.0,2480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
926,62,406100.0,1866277.375,42.84400177,1.0,10500.0,25733.0,10647.0,0.0138067061144,905.0,9628.0,4530.0,2206.0,1671.0,2093.0,145.942224604,5684.0,4.0,794.0,665.0,504.0,1605.0,2112.0,,,,,,,,,,,,,,,,,,,,,,,,,,
928,63,406201.0,402638.53125,9.24300003052,1.0,1659.0,4227.0,1711.0,0.0303915838691,647.0,1064.0,764.0,372.0,264.0,259.0,41.0969280585,515.0,,35.0,38.0,49.0,208.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,
927,64,406202.0,392056.09375,9.0,1.0,1720.0,4379.0,1768.0,0.027149321267,453.0,1315.0,809.0,375.0,277.0,259.0,39.2097605231,841.0,,69.0,50.0,79.0,391.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,
929,65,406300.0,475994.96875,10.9270000458,1.0,1310.0,3344.0,1350.0,0.0296296296296,765.0,585.0,590.0,299.0,217.0,204.0,64.2893471389,312.0,,15.0,25.0,31.0,151.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
930,66,406400.0,559437.875,12.843000412,1.0,914.0,2283.0,947.0,0.0348468848997,731.0,216.0,335.0,173.0,178.0,228.0,55.7094020566,870.0,,49.0,71.0,86.0,411.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,
924,67,406500.0,739455.0,16.9759998322,1.0,1998.0,5021.0,2038.0,0.0196270853778,1113.0,925.0,877.0,447.0,349.0,325.0,99.3969405047,972.0,,58.0,114.0,76.0,359.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,
585,966,503401.0,756636.25,17.3700008392,1.0,921.0,2976.0,948.0,0.0284810126582,856.0,92.0,191.0,143.0,203.0,384.0,127.917508126,568.0,,74.0,294.0,18.0,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,142,423902.0,336764.65625,7.73099994659,1.0,938.0,2224.0,959.0,0.021897810219,393.0,521.0,349.0,185.0,154.0,250.0,42.5861896631,2573.0,2.0,50.0,176.0,414.0,1446.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,
923,68,406600.0,1164153.0,26.7250003815,1.0,3015.0,7517.0,3164.0,0.0470922882427,1648.0,1516.0,1264.0,696.0,492.0,563.0,125.555060048,621.0,1.0,19.0,78.0,70.0,284.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,
910,69,406700.0,1685884.375,38.702999115,1.0,2480.0,6040.0,2602.0,0.0468870099923,1993.0,599.0,790.0,456.0,456.0,778.0,306.468874356,4323.0,1.0,189.0,431.0,581.0,2219.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,
904,78,407600.0,1056348.625,24.25,1.0,2201.0,5523.0,2274.0,0.0321020228672,1458.0,804.0,950.0,515.0,351.0,385.0,144.634468348,688.0,,50.0,76.0,49.0,303.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,126,422500.0,469047.59375,10.767999649,1.0,1701.0,4079.0,1744.0,0.0246559633028,284.0,1356.0,681.0,310.0,307.0,403.0,38.1733201933,709.0,,16.0,47.0,89.0,359.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,
909,70,406800.0,952721.875,21.8710002899,1.0,1561.0,3889.0,1612.0,0.0316377171216,1202.0,410.0,510.0,296.0,280.0,475.0,145.452228527,322.0,,2.0,51.0,26.0,158.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,
908,71,406900.0,881973.0625,20.2469997406,1.0,1570.0,3911.0,1608.0,0.023631840796,1140.0,467.0,488.0,300.0,259.0,523.0,133.238183297,557.0,,7.0,82.0,60.0,275.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
906,72,407000.0,859784.625,19.7380008698,1.0,2207.0,5505.0,2288.0,0.0354020979021,1387.0,901.0,920.0,498.0,393.0,396.0,108.762669453,1069.0,3.0,24.0,164.0,110.0,508.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,
905,73,407100.0,1034615.5625,23.7520008087,1.0,2561.0,6631.0,2621.0,0.0228920259443,1579.0,1042.0,1091.0,608.0,427.0,435.0,148.595215845,363.0,2.0,26.0,44.0,29.0,137.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
894,91,408900.0,812742.1875,18.658000946,1.0,1409.0,3585.0,1457.0,0.0329444063143,640.0,816.0,571.0,296.0,240.0,302.0,105.528596045,1738.0,,477.0,276.0,85.0,322.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,
925,74,407200.0,700274.6875,16.0760002136,1.0,3345.0,8477.0,3409.0,0.0187738339689,1121.0,2280.0,1465.0,749.0,565.0,566.0,73.7244101911,1712.0,,144.0,155.0,186.0,612.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,108,420300.0,1222303.625,28.0599994659,1.0,2202.0,5591.0,2285.0,0.0363238512035,765.0,1066.0,626.0,423.0,436.0,717.0,91.3605276657,1019.0,,76.0,150.0,105.0,340.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
879,105,410400.0,702057.1875,16.1170005798,1.0,2297.0,5933.0,2378.0,0.0340622371741,1171.0,1200.0,813.0,469.0,421.0,594.0,93.1534926237,415.0,1.0,48.0,103.0,21.0,125.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,
896,75,407300.0,2352050.75,53.9959983826,1.0,9579.0,22839.0,9779.0,0.0204519889559,542.0,9237.0,4392.0,1958.0,1358.0,1871.0,293.442698945,7293.0,3.0,1771.0,809.0,462.0,1653.0,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,
897,76,407400.0,516028.6875,11.8459997177,1.0,2102.0,5142.0,2146.0,0.0205032618826,657.0,1488.0,967.0,471.0,319.0,345.0,56.009569289,572.0,1.0,67.0,76.0,47.0,164.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,
898,77,407500.0,505680.71875,11.609000206,1.0,1396.0,3519.0,1425.0,0.020350877193,686.0,739.0,668.0,297.0,217.0,214.0,55.1388710096,415.0,1.0,32.0,51.0,37.0,143.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,
903,79,407700.0,923130.625,21.1919994354,1.0,1806.0,4348.0,1851.0,0.0243111831442,1631.0,216.0,695.0,371.0,298.0,442.0,156.918795117,634.0,,32.0,78.0,66.0,288.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,
902,80,407800.0,1198945.5,27.5240001678,1.0,759.0,1812.0,791.0,0.0404551201011,657.0,121.0,274.0,139.0,157.0,189.0,212.581301698,695.0,,22.0,119.0,43.0,255.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,
907,81,407900.0,1224424.5,28.1089992523,1.0,1154.0,2976.0,1206.0,0.0431177446103,1043.0,156.0,306.0,201.0,230.0,417.0,145.336186473,477.0,,10.0,54.0,59.0,255.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
911,82,408000.0,1872276.25,42.9819984436,1.0,1857.0,4982.0,1948.0,0.0467145790554,1046.0,902.0,272.0,219.0,326.0,1040.0,325.781592975,551.0,,35.0,72.0,71.0,246.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,
901,84,408200.0,898126.4375,20.6180000305,1.0,2043.0,5010.0,2121.0,0.036775106082,1182.0,932.0,801.0,408.0,378.0,456.0,138.177406654,104.0,,5.0,26.0,13.0,36.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
886,85,408300.0,1520408.5,34.9039993286,1.0,2000.0,5004.0,2077.0,0.0370727010111,1597.0,480.0,669.0,360.0,352.0,619.0,244.14480048,302.0,,8.0,74.0,28.0,119.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
889,86,408400.0,526438.8125,12.0850000381,1.0,1351.0,3361.0,1377.0,0.0188816267248,909.0,468.0,622.0,299.0,209.0,221.0,75.1177474631,307.0,,10.0,50.0,30.0,142.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
890,87,408500.0,853256.0625,19.5879993439,1.0,1997.0,5159.0,2076.0,0.0380539499037,1268.0,808.0,816.0,427.0,368.0,386.0,108.618646982,336.0,,26.0,64.0,13.0,142.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
900,88,408600.0,1085891.625,24.9290008545,1.0,5335.0,12788.0,5556.0,0.0397768178546,1540.0,4014.0,2389.0,1224.0,862.0,860.0,142.524138982,365.0,,14.0,75.0,12.0,115.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
899,89,408700.0,1137935.375,26.1229991913,1.0,2709.0,6777.0,2783.0,0.0265900107797,1661.0,1119.0,1244.0,590.0,428.0,447.0,163.118013322,742.0,1.0,37.0,95.0,49.0,252.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
895,90,408800.0,1195812.0,27.4519996643,1.0,4246.0,10664.0,4357.0,0.0254762451228,1577.0,2780.0,1670.0,902.0,757.0,917.0,89.097396176,407.0,,60.0,40.0,16.0,129.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,
876,92,409100.0,489479.4375,11.2370004654,1.0,646.0,1850.0,686.0,0.0583090379009,602.0,84.0,205.0,142.0,124.0,175.0,70.0179247528,92.0,,19.0,8.0,18.0,14.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,125,422400.0,466753.9375,10.7150001526,1.0,2256.0,5203.0,2314.0,0.0250648228176,313.0,1935.0,1012.0,472.0,365.0,407.0,44.2029951411,2014.0,,52.0,143.0,319.0,924.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,118,421700.0,583460.5,13.3940000534,1.0,1670.0,3839.0,1703.0,0.0193775689959,650.0,987.0,595.0,334.0,281.0,460.0,62.7597053999,1283.0,2.0,36.0,168.0,153.0,680.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
877,93,409200.0,678653.9375,15.5799999237,1.0,943.0,2548.0,981.0,0.0387359836901,771.0,186.0,276.0,164.0,194.0,309.0,112.919539392,350.0,3.0,57.0,35.0,29.0,124.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
878,94,409300.0,1072681.875,24.625,1.0,2166.0,5739.0,2326.0,0.0687876182287,1344.0,982.0,740.0,405.0,420.0,601.0,146.769120741,1521.0,,316.0,166.0,134.0,433.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,
892,95,409400.0,1264943.25,29.0389995575,1.0,1379.0,3753.0,1437.0,0.0403618649965,984.0,453.0,494.0,282.0,269.0,334.0,189.774946131,3147.0,27.0,755.0,382.0,211.0,636.0,1136.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,129,422800.0,415415.0,9.53699970245,1.0,1727.0,3954.0,1763.0,0.0204197390811,60.0,1687.0,934.0,351.0,228.0,214.0,43.5113224733,3723.0,4.0,128.0,365.0,438.0,1920.0,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,
893,96,409500.0,853756.75,19.6000003815,1.0,1462.0,3858.0,1506.0,0.0292164674635,719.0,759.0,502.0,315.0,281.0,364.0,125.289218484,1368.0,2.0,350.0,206.0,64.0,234.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,
891,97,409600.0,752794.0,17.281999588,1.0,1579.0,4180.0,1645.0,0.0401215805471,1129.0,514.0,710.0,345.0,261.0,263.0,101.341126337,305.0,1.0,15.0,80.0,14.0,106.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
888,98,409700.0,802319.9375,18.4190006256,1.0,2016.0,5045.0,2111.0,0.0450023685457,1126.0,984.0,875.0,448.0,322.0,371.0,104.880753703,432.0,2.0,7.0,62.0,25.0,247.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
887,99,409800.0,1765517.25,40.53099823,1.0,1871.0,4713.0,1958.0,0.0444330949949,1106.0,852.0,610.0,323.0,317.0,621.0,204.042992145,2386.0,5.0,47.0,608.0,170.0,1133.0,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,
884,100,409900.0,4751818.5,109.086997986,1.0,2147.0,5930.0,2288.0,0.0616258741259,1840.0,448.0,318.0,261.0,365.0,1203.0,417.929318845,738.0,,58.0,99.0,88.0,353.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1388,,615799.1875,14.1370000839,1.0,6556.0,15054.0,6637.0,0.0122043091758,25.0,6612.0,2768.0,1263.0,994.0,1531.0,47.8622906644,11480.0,5.0,271.0,306.0,4031.0,3000.0,3867.0,,,,,,,,,,,,,,,,,,,,,,,,,,
883,101,410000.0,6987854.0,160.419006348,1.0,1151.0,3021.0,1224.0,0.0596405228758,1204.0,20.0,196.0,173.0,203.0,579.0,856.967866216,274.0,2.0,7.0,31.0,73.0,101.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
882,102,410100.0,804938.4375,18.4790000916,1.0,1574.0,3898.0,1682.0,0.064209274673,733.0,920.0,580.0,347.0,306.0,341.0,117.045456482,542.0,,9.0,113.0,43.0,269.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,130,422900.0,540562.25,12.4099998474,1.0,2607.0,5963.0,2665.0,0.0217636022514,105.0,2514.0,1263.0,563.0,396.0,385.0,57.2297508346,8901.0,4.0,231.0,464.0,1736.0,4129.0,2337.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,124,422300.0,549891.875,12.6239995956,1.0,1740.0,4190.0,1772.0,0.0180586907449,825.0,907.0,616.0,385.0,312.0,427.0,60.5905168244,317.0,,21.0,51.0,40.0,105.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
881,103,410200.0,617340.0625,14.1719999313,1.0,1872.0,4715.0,1916.0,0.0229645093946,691.0,1217.0,731.0,373.0,350.0,418.0,74.5634579355,156.0,,5.0,39.0,16.0,60.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
880,104,410300.0,573649.75,13.1689996719,1.0,1105.0,2849.0,1138.0,0.0289982425308,731.0,407.0,432.0,259.0,198.0,216.0,78.6540598713,582.0,,42.0,156.0,32.0,205.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,113,421200.0,1318558.0,30.2700004578,1.0,1508.0,3965.0,1560.0,0.0333333333333,1552.0,8.0,307.0,207.0,227.0,767.0,238.435841305,246.0,,10.0,36.0,55.0,88.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,114,421300.0,1058426.5,24.2980003357,1.0,1710.0,4296.0,1756.0,0.0261958997722,1574.0,161.0,477.0,262.0,289.0,682.0,184.709102367,1203.0,,53.0,201.0,142.0,467.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,115,421400.0,465401.21875,10.6840000153,1.0,682.0,1758.0,696.0,0.0201149425287,648.0,46.0,177.0,91.0,103.0,311.0,78.3206261426,276.0,,10.0,42.0,32.0,118.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,136,423500.0,618238.25,14.1929998398,1.0,1827.0,4272.0,1864.0,0.0198497854077,906.0,928.0,789.0,394.0,291.0,353.0,55.9979504549,1617.0,1.0,65.0,199.0,195.0,748.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,116,421500.0,1591532.625,36.5369987488,1.0,1542.0,3917.0,1605.0,0.0392523364486,1527.0,72.0,313.0,226.0,281.0,722.0,277.947628983,123.0,,13.0,19.0,33.0,23.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,141,423901.0,375134.59375,8.61200046539,1.0,1020.0,2479.0,1049.0,0.0276453765491,507.0,534.0,387.0,208.0,189.0,236.0,32.1470907791,635.0,,23.0,74.0,100.0,247.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,117,421600.0,1452365.5,33.341999054,1.0,1653.0,4203.0,1707.0,0.0316344463972,1401.0,272.0,384.0,245.0,281.0,743.0,237.371052167,120.0,,3.0,14.0,34.0,42.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,119,421800.0,538000.375,12.3509998322,1.0,936.0,2297.0,956.0,0.0209205020921,746.0,195.0,345.0,174.0,158.0,259.0,89.3816064212,314.0,1.0,8.0,39.0,25.0,159.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,131,423000.0,708909.375,16.2740001678,1.0,2297.0,5406.0,2346.0,0.0208866155158,1099.0,1131.0,924.0,496.0,398.0,479.0,79.0095632978,1027.0,,29.0,65.0,144.0,381.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,120,421900.0,851772.6875,19.5540008545,1.0,1769.0,4349.0,1818.0,0.0269526952695,1317.0,464.0,598.0,344.0,327.0,500.0,120.470000344,818.0,,73.0,66.0,104.0,323.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,137,423601.0,519121.28125,11.9169998169,1.0,1320.0,3198.0,1339.0,0.0141896938013,589.0,665.0,532.0,260.0,205.0,323.0,63.5913829355,1012.0,,24.0,84.0,136.0,544.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,138,423602.0,398799.40625,9.15499973297,1.0,2695.0,6335.0,2753.0,0.021067925899,405.0,2256.0,1342.0,611.0,371.0,371.0,25.6403742613,606.0,,9.0,91.0,86.0,265.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,121,422000.0,4557519.5,104.625999451,1.0,872.0,2186.0,929.0,0.0613562970936,513.0,339.0,260.0,189.0,155.0,268.0,4945.64142996,21307.0,9.0,2875.0,886.0,4303.0,7411.0,5823.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,122,422100.0,548505.4375,12.5920000076,1.0,1256.0,3187.0,1294.0,0.0293663060278,719.0,558.0,448.0,255.0,250.0,303.0,62.4149993743,773.0,1.0,68.0,65.0,110.0,256.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,123,422200.0,676002.9375,15.5190000534,1.0,1624.0,3846.0,1666.0,0.0252100840336,898.0,722.0,604.0,327.0,292.0,401.0,81.9962875133,826.0,2.0,49.0,64.0,89.0,361.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,127,422600.0,1762937.25,40.4710006714,1.0,19.0,55.0,24.0,0.208333333333,17.0,6.0,8.0,6.0,1.0,4.0,409.807382178,5947.0,1.0,9.0,70.0,3158.0,2535.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,128,422700.0,380162.28125,8.72700023651,1.0,1360.0,3358.0,1387.0,0.0194664744052,274.0,1080.0,530.0,249.0,236.0,345.0,47.32787652,276.0,,5.0,22.0,26.0,132.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
