lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
21.25216,14.70987,12.10654,21.23239,14.73832,12.33554,21.23173,14.75669,12.42231,21.30705,14.84368,12.54821,79,27,1
21.24814,14.67445,12.00083,21.22736,14.69599,12.23269,21.22629,14.71176,12.32053,21.30135,14.79704,12.44667,80,27,2
21.26423,14.68916,12.01192,21.2389,14.70649,12.24171,21.23398,14.71903,12.32874,21.30154,14.79825,12.45376,81,28,0
21.26914,14.73227,12.14005,21.2448,14.75607,12.36177,21.24026,14.77077,12.44536,21.308,14.85089,12.56731,82,28,1
21.2649,14.69514,12.03035,21.23956,14.71214,12.25583,21.23461,14.72429,12.34095,21.30208,14.80272,12.46368,83,28,2
21.36104,14.77887,12.05506,21.33701,14.79394,12.27768,21.33292,14.80558,12.3619,21.3988,14.88191,12.48363,84,29,0
21.36946,14.85238,12.27662,21.34726,14.87959,12.48978,21.3438,14.89487,12.5685,21.40967,14.97027,12.67994,85,29,1
21.36426,14.8075,12.14529,21.34087,14.82701,12.36279,21.33697,14.83966,12.44364,21.40266,14.91413,12.55771,86,29,2
21.17103,14.64801,12.12651,21.13485,14.6645,12.34438,21.11836,14.6704,12.42482,21.14598,14.71814,12.5365,87,30,0
21.17468,14.67859,12.20577,21.13857,14.69413,12.40764,21.12214,14.69983,12.48328,21.15013,14.74973,12.5954,88,30,1
21.16915,14.63192,12.08318,21.13194,14.64082,12.29221,21.11504,14.64391,12.37068,21.14253,14.69108,12.4847,89,30,2
21.09406,14.56928,12.06866,21.05399,14.57861,12.27933,21.03588,14.58194,12.35831,21.07257,14.63709,12.47348,90,31,0
21.09588,14.58472,12.10834,21.05667,14.60015,12.32459,21.03897,14.60617,12.40554,21.07604,14.66382,12.52257,91,31,1
21.09116,14.5443,12.00236,21.05084,14.55278,12.22356,21.03265,14.55598,12.30647,21.06928,14.61115,12.42476,92,31,2
21.06341,14.51985,11.98835,21.0226,14.52875,12.2105,21.00437,14.53228,12.29372,21.04666,14.59207,12.4128,93,32,0
21.06714,14.55181,12.07188,21.02755,14.56897,12.2957,21.00987,14.57592,12.37923,21.05272,14.63922,12.49996,94,32,1
21.06264,14.51313,11.97021,21.02188,14.52283,12.19763,21.00368,14.52675,12.28262,21.04607,14.5874,12.40398,95,32,2
20.79901,14.29575,11.92756,20.75597,14.31491,12.16112,20.7355,14.3219,12.24801,20.77555,14.38481,12.371,96,33,0
20.80733,14.36304,12.07477,20.76535,14.3862,12.28852,20.74529,14.39426,12.36792,20.78556,14.45706,12.48413,97,33,1
20.80071,14.30981,11.95931,20.75734,14.32564,12.18077,20.73668,14.33086,12.26318,20.77645,14.39145,12.3816,98,33,2
20.60894,14.15904,11.926,20.56307,14.18158,12.1511,20.54021,14.18888,12.23463,20.57852,14.25138,12.35407,99,34,0
20.61638,14.21639,12.03708,20.57206,14.24614,12.25401,20.54992,14.25642,12.3347,20.58878,14.32102,12.45176,100,34,1
20.60853,14.15573,11.9194,20.56254,14.17765,12.14471,20.53965,14.18485,12.22856,20.57791,14.24712,12.34801,101,34,2
20.99353,14.46226,11.96999,20.96114,14.4785,12.19223,20.95064,14.48797,12.2755,21.01348,14.56294,12.39535,102,35,0
20.99706,14.49211,12.04524,20.96646,14.52116,12.27977,20.9568,14.53627,12.36761,21.02049,14.61716,12.49417,103,35,1
20.99225,14.45122,11.94127,20.96038,14.47229,12.17915,20.95018,14.48428,12.26829,21.01346,14.56281,12.39512,104,35,2
21.1447,14.57725,11.94327,21.12482,14.60155,12.17939,21.12461,14.61868,12.26837,21.20343,14.70751,12.39603,105,36,0
21.15097,14.63165,12.09698,21.13212,14.66199,12.319,21.13228,14.68108,12.403,21.21117,14.76984,12.5257,106,36,1
21.14622,14.59069,11.9827,21.12635,14.61442,12.21007,21.12611,14.63116,12.29608,21.2048,14.71875,12.42008,107,36,2
21.06472,14.52338,11.97746,21.05161,14.55594,12.20977,21.05732,14.57854,12.29767,21.14959,14.67726,12.42369,108,37,0
21.07128,14.57883,12.12172,21.05919,14.61704,12.34118,21.06523,14.64115,12.42423,21.15746,14.73923,12.54582,109,37,1
21.06572,14.532,12.00075,21.05258,14.5639,12.22744,21.05824,14.58602,12.31323,21.1504,14.68381,12.43695,110,37,2
20.59007,14.15383,11.92786,20.56897,14.19927,12.16551,20.5673,14.22327,12.25455,20.64935,14.31694,12.38048,111,38,0
20.59995,14.22844,12.07031,20.58056,14.28095,12.29547,20.57957,14.30746,12.38049,20.66206,14.40306,12.50541,112,38,1
20.5907,14.1588,11.93765,20.56956,14.20358,12.17253,20.56789,14.22749,12.26099,20.65009,14.32212,12.38813,113,38,2
20.58147,14.1551,11.95319,20.55138,14.19366,12.1825,20.54211,14.2125,12.26868,20.61013,14.29753,12.39307,114,39,0
20.58615,14.19067,12.02072,20.5571,14.23418,12.24636,20.54825,14.25478,12.33107,20.61642,14.34008,12.4535,115,39,1
20.57817,14.12934,11.90287,20.54748,14.16522,12.13677,20.53795,14.18302,12.22442,20.60574,14.26688,12.34885,116,39,2
19.97175,13.70762,11.86449,19.93465,13.77223,12.10439,19.91633,13.7978,12.19374,19.95003,13.87111,12.31862,117,40,0
19.99461,13.84895,12.05064,19.96182,13.92356,12.27395,19.94561,13.95366,12.35838,19.98198,14.03419,12.48287,118,40,1
19.97764,13.74566,11.91543,19.94143,13.81178,12.14901,19.92362,13.83849,12.23687,19.95825,13.91515,12.363,119,40,2
20.39181,14.01545,11.92745,20.37129,14.06927,12.16233,20.36941,14.09647,12.25109,20.44616,14.19011,12.37918,120,41,0
20.40315,14.09592,12.06222,20.38455,14.15637,12.2852,20.38339,14.18566,12.36977,20.46058,14.28046,12.49554,121,41,1
20.39199,14.0168,11.92978,20.37139,14.0699,12.16324,20.36944,14.09669,12.25139,20.44614,14.18997,12.37899,122,41,2
20.39204,14.01548,11.90912,20.37144,14.06961,12.15001,20.3695,14.09684,12.2406,20.44619,14.19044,12.36935,123,42,0
20.3875,13.98161,11.84896,20.36634,14.03435,12.09829,20.36422,14.06134,12.19181,20.44079,14.15475,12.32203,124,42,1
20.38085,13.93017,11.75435,20.35841,13.97722,12.0126,20.35577,14.00222,12.10904,20.43204,14.0945,12.24083,125,42,2
19.43528,13.31292,11.73499,19.36674,13.38762,11.98167,19.32047,13.41209,12.07359,19.31069,13.47908,12.20149,126,43,0
19.4608,13.45033,11.87673,19.3983,13.53456,12.11074,19.35508,13.56224,12.19742,19.34796,13.62904,12.31826,127,43,1
19.44131,13.34679,11.76998,19.37408,13.42332,12.01282,19.32831,13.44766,12.10263,19.31829,13.51107,12.22607,128,43,2
19.69712,13.49673,11.79875,19.63317,13.55838,12.04062,19.59098,13.57698,12.13007,19.58193,13.63313,12.25267,129,44,0
19.72457,13.6549,11.98087,19.66657,13.72771,12.2058,19.62745,13.75086,12.28896,19.62228,13.81312,12.40739,130,44,1
19.70589,13.54954,11.86004,19.64363,13.61399,12.09478,19.6023,13.63357,12.18152,19.59446,13.69178,12.30266,131,44,2
19.9186,13.67563,11.87227,19.8487,13.72155,12.10333,19.80148,13.732,12.18882,19.78714,13.78096,12.30876,132,45,0
19.93519,13.77773,12.00261,19.86916,13.83338,12.22321,19.82402,13.84819,12.30484,19.81237,13.90282,12.42256,133,45,1
19.91974,13.68292,11.88169,19.85006,13.72928,12.11165,19.80295,13.7399,12.19671,19.78886,13.78967,12.31686,134,45,2
20.62119,14.17064,11.951,20.56189,14.18266,12.17161,20.52721,14.18191,12.25375,20.54181,14.22894,12.37145,135,46,0
20.62835,14.22594,12.05685,20.5708,14.24647,12.27149,20.53696,14.24932,12.35118,20.55237,14.29958,12.46682,136,46,1
20.62079,14.16752,11.94487,20.56151,14.17982,12.16707,20.52682,14.17913,12.24967,20.54138,14.22601,12.36744,137,46,2
20.10402,13.79961,11.90222,20.01929,13.82561,12.12825,19.95951,13.82432,12.21183,19.92582,13.85894,12.33017,138,47,0
20.11384,13.86488,11.99386,20.03144,13.89773,12.21178,19.97301,13.89984,12.29243,19.94133,13.93986,12.40986,139,47,1
20.10201,13.78578,11.88248,20.01659,13.80892,12.10879,19.95641,13.80633,12.19255,19.9224,13.84041,12.31194,140,47,2
20.1384,13.80958,11.88176,20.04416,13.82411,12.10445,19.97567,13.81552,12.18689,19.92855,13.84166,12.30519,141,48,0
20.14914,13.88248,11.98696,20.05776,13.90664,12.20201,19.99097,13.90287,12.28154,19.94618,13.93493,12.39773,142,48,1
20.13789,13.80606,11.87659,20.04352,13.82011,12.09968,19.97494,13.81124,12.18224,19.92768,13.83683,12.30039,143,48,2
20.01343,13.72076,11.85821,19.92752,13.74836,12.08565,19.86671,13.74771,12.16978,19.83482,13.78526,12.28948,144,49,0
20.0243,13.79195,11.95479,19.94112,13.82773,12.17454,19.88193,13.8312,12.25598,19.85203,13.87321,12.37341,145,49,1
20.01212,13.71184,11.84593,19.92583,13.73817,12.07419,19.86484,13.73704,12.15876,19.83263,13.77359,12.27837,146,49,2
19.6404,13.47951,11.80737,19.55446,13.53135,12.03977,19.49291,13.54209,12.12583,19.46248,13.5925,12.24723,147,50,0
19.65515,13.56386,11.90266,19.57321,13.62453,12.12833,19.51398,13.6394,12.21189,19.48636,13.69411,12.33122,148,50,1
19.63837,13.46742,11.79363,19.55208,13.519,12.02806,19.49032,13.52958,12.11483,19.45954,13.5794,12.23651,149,50,2
19.16816,13.22077,11.76337,19.09397,13.31114,12.00266,19.04078,13.34003,12.09111,19.02177,13.40916,12.21472,150,51,0
19.19123,13.32662,11.86079,19.12341,13.42556,12.09407,19.07404,13.45906,12.18099,19.05997,13.53426,12.30445,151,51,1
19.16551,13.20807,11.75174,19.09122,13.29996,11.99384,19.03815,13.33019,12.08379,19.01953,13.40147,12.20931,152,51,2
18.06856,12.80474,11.67666,18.06296,12.97572,11.9276,18.05698,13.04079,12.02065,18.08893,13.14542,12.14933,153,52,0
18.07281,12.81496,11.68341,18.06426,12.97835,11.92919,18.05582,13.0386,12.01936,18.08412,13.13697,12.14446,154,52,1
18.01575,12.67212,11.59123,17.99812,12.83985,11.84712,17.98587,12.90225,11.941,18.00972,13.00216,12.06909,155,52,2
18.57316,12.90442,11.69686,18.5228,13.03567,11.93853,18.48756,13.08311,12.0281,18.48,13.16735,12.15207,156,53,0
18.64035,13.1288,11.862,18.60505,13.26579,12.09158,18.57745,13.3153,12.17667,18.57916,13.40186,12.29674,157,53,1
18.59786,12.99107,11.75947,18.55383,13.12653,11.99755,18.52188,13.17572,12.08587,18.5182,13.2615,12.20859,158,53,2
18.2656,12.88128,11.69124,18.24343,13.04243,11.94204,18.22676,13.103,12.0354,18.245,13.20305,12.16539,159,54,0
18.27876,12.91674,11.71624,18.25891,13.07719,11.96447,18.24356,13.13795,12.05722,18.26414,13.23974,12.18765,160,54,1
18.23202,12.78706,11.62609,18.20348,12.94944,11.88341,18.1841,13.01129,11.97947,18.19982,13.11376,12.11258,161,54,2
18.2862,12.80008,11.63023,18.25636,12.95764,11.88526,18.23658,13.01742,11.9801,18.25293,13.11757,12.11154,162,55,0
18.34899,12.97857,11.75626,18.3308,13.13431,11.99903,18.31647,13.19308,12.08951,18.33965,13.2935,12.21792,163,55,1
18.29968,12.84021,11.65798,18.2724,12.99728,11.91016,18.25385,13.05687,12.00404,18.27194,13.15752,12.13505,164,55,2
18.38056,12.85657,11.65395,18.35151,13.0082,11.90504,18.33225,13.06555,11.99823,18.34682,13.16302,12.1281,165,56,0
18.41455,12.95936,11.72804,18.39181,13.11031,11.97189,18.37548,13.16718,12.06249,18.39379,13.26483,12.19048,166,56,1
18.37212,12.82989,11.63508,18.34139,12.98154,11.88798,18.32135,13.03896,11.98181,18.33498,13.13645,12.11222,167,56,2
18.401,12.84702,11.66492,18.36719,12.99634,11.91471,18.34483,13.05254,12.0073,18.35925,13.14897,12.13584,168,57,0
18.4676,13.04771,11.80872,18.44554,13.19436,12.04383,18.4286,13.24898,12.13105,18.44988,13.34545,12.25593,169,57,1
18.41956,12.90571,11.70612,18.38873,13.05318,11.95086,18.3677,13.10841,12.04158,18.38396,13.20465,12.16894,170,57,2
18.63082,12.97581,11.7178,18.58945,13.10906,11.9602,18.56114,13.15831,12.0501,18.56551,13.24765,12.17645,171,58,0
18.6699,13.10882,11.81927,18.63619,13.2431,12.05237,18.61163,13.29255,12.13889,18.62082,13.383,12.26287,172,58,1
18.63083,12.97582,11.7178,18.58945,13.10907,11.9602,18.56115,13.15832,12.0501,18.56551,13.24766,12.17646,173,58,2
18.34571,12.88951,11.70086,18.31334,13.03928,11.94474,18.29079,13.09544,12.03546,18.30619,13.19328,12.16339,174,59,0
18.39792,13.03522,11.8051,18.3759,13.1855,12.04039,18.35834,13.24175,12.12807,18.37949,13.33988,12.25357,175,59,1
18.34613,12.89076,11.70173,18.31439,13.04182,11.94635,18.2922,13.09862,12.03742,18.30782,13.19667,12.16542,176,59,2
18.50644,12.94658,11.73398,18.46482,13.08741,11.97514,18.43533,13.13962,12.06488,18.43856,13.23172,12.19086,177,60,0
18.54851,13.07715,11.82934,18.51558,13.21919,12.06261,18.49046,13.27175,12.14949,18.49911,13.36482,12.27338,178,60,1
18.5048,12.94125,11.73015,18.46304,13.0826,11.97202,18.4335,13.13505,12.06203,18.4366,13.22724,12.18816,179,60,2
18.63227,12.97976,11.72838,18.5896,13.1138,11.97028,18.56021,13.16347,12.06021,18.56424,13.25296,12.18618,180,61,0
18.68086,13.14301,11.85258,18.64798,13.2788,12.08371,18.62345,13.329,12.16976,18.63376,13.42039,12.29325,181,61,1
18.63955,13.00546,11.7476,18.59834,13.13966,11.98767,18.56969,13.18939,12.07696,18.5748,13.27948,12.20271,182,61,2
18.78394,13.04834,11.74366,18.74015,13.17311,11.98356,18.71022,13.21899,12.07261,18.71474,13.30525,12.19792,183,62,0
18.82677,13.20476,11.8687,18.79152,13.33214,12.09764,18.76579,13.37872,12.18262,18.77545,13.46635,12.30487,184,62,1
18.78903,13.06787,11.75906,18.74615,13.1926,11.99727,18.71664,13.23831,12.08562,18.7216,13.32428,12.21025,185,62,2
18.70672,13.04421,11.76737,18.66248,13.17338,12.00498,18.63126,13.22064,12.09323,18.63443,13.30827,12.21774,186,63,0
18.7395,13.15742,11.85511,18.70135,13.28658,12.08404,18.67285,13.33286,12.16856,18.67913,13.41935,12.28969,187,63,1
18.70078,13.02268,11.75095,18.65485,13.15012,11.98908,18.62252,13.19604,12.07709,18.62411,13.28156,12.20086,188,63,2
19.08965,13.17926,11.77193,19.02346,13.27563,12.00588,18.97552,13.30713,12.09238,18.95166,13.37567,12.21432,189,64,0
19.12091,13.31582,11.89197,19.06217,13.4194,12.11692,19.01844,13.45442,12.20042,19.00033,13.52798,12.3206,190,64,1
19.09314,13.19522,11.78586,19.02803,13.29341,12.01941,18.98081,13.32616,12.1061,18.95801,13.39645,12.22853,191,64,2
19.13676,13.21036,11.77936,19.07578,13.30715,12.01414,19.03251,13.33976,12.10105,19.01872,13.41116,12.22372,192,65,0
19.15718,13.30261,11.86209,19.10057,13.40283,12.08931,19.0596,13.43669,12.17333,19.04908,13.51094,12.29455,193,65,1
19.13234,13.18951,11.76076,19.07018,13.28456,11.99662,19.02624,13.31632,12.08385,19.01182,13.38745,12.20719,194,65,2
19.38102,13.30967,11.76941,19.30175,13.3802,12.00348,19.24402,13.3995,12.09015,19.21027,13.45658,12.21293,195,66,0
19.40477,13.43198,11.89121,19.3315,13.51187,12.11589,19.27723,13.53551,12.19914,19.248,13.59766,12.3192,196,66,1
19.3841,13.32624,11.7859,19.30573,13.39863,12.01908,19.24854,13.41885,12.10548,19.21537,13.47653,12.22773,197,66,2
19.47297,13.37741,11.80159,19.38947,13.4413,12.03206,19.32781,13.45708,12.11768,19.28537,13.50856,12.23898,198,67,0
19.49596,13.49876,11.92654,19.41829,13.57228,12.14737,19.36006,13.59264,12.22943,19.32233,13.64989,12.34811,199,67,1
19.47586,13.39337,11.81805,19.39312,13.45864,12.04722,19.33191,13.47513,12.13241,19.29005,13.5273,12.25325,200,67,2
19.62025,13.47006,11.8193,19.5277,13.5201,12.04741,19.4583,13.5283,12.13218,19.40361,13.57038,12.25253,201,68,0
19.63646,13.56147,11.92044,19.54821,13.62015,12.14082,19.48138,13.63245,12.22258,19.43028,13.67953,12.34048,202,68,1
19.61938,13.46496,11.81363,19.5266,13.5145,12.0422,19.45703,13.52233,12.12704,19.40203,13.56363,12.24716,203,68,2
19.82206,13.58784,11.84029,19.7258,13.62132,12.06694,19.65393,13.62114,12.15101,19.59505,13.65254,12.26977,204,69,0
19.83887,13.69041,11.96455,19.74703,13.73476,12.18142,19.67785,13.73989,12.26169,19.62287,13.77851,12.37789,205,69,1
19.82413,13.60092,11.8563,19.72834,13.63547,12.08122,19.65674,13.63572,12.16456,19.5983,13.6679,12.28285,206,69,2
