lowInc_0_autos,lowInc_autos_lt_workers,lowInc_autos_ge_workers,medInc_0_autos,medInc_autos_lt_workers,medInc_autos_ge_workers,highInc_0_autos,highInc_autos_lt_workers,highInc_autos_ge_workers,veryHighInc_0_autos,veryHighInc_autos_lt_workers,veryHighInc_autos_ge_workers,destChoiceAlt,taz,subzone
13.12137,12.92902,12.49335,13.28264,13.0866,12.72505,13.34336,13.1523,12.81688,13.40971,13.2282,12.9201,35,12,2
13.10288,12.90152,12.47735,13.26739,13.06448,12.71425,13.32922,13.13217,12.8078,13.39671,13.2102,12.91276,36,13,0
13.65272,12.90475,12.49955,13.84237,13.06791,12.73614,13.91082,13.13563,12.82934,13.98385,13.21367,12.93377,37,13,1
13.10306,12.90152,12.47736,13.26754,13.06448,12.71425,13.32937,13.13217,12.8078,13.39686,13.2102,12.91276,38,13,2
13.078,12.8617,12.4509,13.24626,13.03047,12.69311,13.30936,13.10032,12.78846,13.37814,13.18067,12.89526,39,14,0
13.64027,12.86507,12.47379,13.83329,13.03404,12.71561,13.90285,13.10392,12.81056,13.97701,13.18427,12.9168,40,14,1
13.08057,12.86171,12.45098,13.24951,13.03049,12.6932,13.31285,13.10033,12.78856,13.38189,13.18068,12.89536,41,14,2
13.01643,12.7591,12.38921,13.19504,12.94266,12.64261,13.26159,13.01798,12.74175,13.33389,13.10418,12.85243,42,15,0
13.60285,12.76282,12.41338,13.80258,12.94654,12.66613,13.87429,13.02186,12.76478,13.95061,13.10805,12.8748,43,15,1
13.01366,12.75909,12.38913,13.19268,12.94265,12.64254,13.2594,13.01797,12.74169,13.3319,13.10417,12.85238,44,15,2
13.04562,12.81565,12.43215,13.22041,12.99284,12.67999,13.28573,13.0657,12.77712,13.35679,13.14922,12.88565,45,16,0
13.5861,12.8189,12.45361,13.78335,12.99626,12.70103,13.85441,13.06914,12.79777,13.93017,13.15265,12.90577,46,16,1
13.02869,12.81557,12.43164,13.20311,12.99276,12.67951,13.26839,13.06563,12.77665,13.33948,13.14914,12.8852,47,16,2
12.94553,12.69406,12.37831,13.13441,12.89464,12.64092,13.2045,12.97592,12.74297,13.28049,13.06832,12.85649,48,17,0
13.4272,12.69693,12.39603,13.62576,12.89755,12.65781,13.69748,12.97881,12.75939,13.77414,13.07117,12.87234,49,17,1
12.87247,12.69373,12.37627,13.05462,12.89429,12.63886,13.12281,12.97557,12.74093,13.19718,13.06797,12.85449,50,17,2
12.87372,12.6985,12.38514,13.05485,12.89607,12.64295,13.12272,12.97641,12.74359,13.19676,13.06789,12.85581,51,18,0
13.25325,12.70049,12.39739,13.44875,12.89811,12.65482,13.52053,12.97844,12.75522,13.59795,13.06992,12.86712,52,18,1
12.74816,12.698,12.38198,12.92554,12.89556,12.63995,12.99316,12.9759,12.74068,13.06762,13.0674,12.85302,53,18,2
12.6998,12.64222,12.36629,12.88338,12.84554,12.62247,12.95307,12.92799,12.72272,13.02964,13.02175,12.83464,54,19,0
12.98527,12.64349,12.37382,13.18298,12.84685,12.62987,13.25662,12.9293,12.73001,13.33663,13.02306,12.84177,55,19,1
12.54273,12.64167,12.36296,12.72259,12.84498,12.6193,12.79215,12.92744,12.71964,12.8693,13.02122,12.83169,56,19,2
12.6602,12.7687,12.42254,12.82143,12.94932,12.66511,12.88454,13.02366,12.7609,12.955,13.1089,12.86836,57,20,0
13.47516,12.77277,12.44837,13.67355,12.95358,12.69054,13.74529,13.02794,12.7859,13.82194,13.11316,12.89271,58,20,1
12.92232,12.76967,12.42875,13.09873,12.95033,12.67122,13.16509,13.02467,12.76689,13.23756,13.10991,12.87418,59,20,2
12.97514,12.8397,12.45691,13.14455,13.01273,12.69818,13.20858,13.0842,12.79334,13.27867,13.16632,12.90001,60,21,0
13.48624,12.84246,12.4751,13.68152,13.01565,12.71622,13.75246,13.08715,12.81111,13.82841,13.16928,12.91739,61,21,1
12.96197,12.83965,12.45655,13.1321,13.01268,12.69787,13.1965,13.08415,12.79304,13.26704,13.16628,12.89973,62,21,2
12.9094,12.74336,12.3642,13.08597,12.92602,12.61821,13.15248,13.00109,12.71769,13.22515,13.08708,12.8288,63,22,0
13.7443,12.7489,12.40041,13.94013,12.93172,12.6529,14.00993,13.00677,12.75146,14.08393,13.0927,12.86139,64,22,1
13.11338,12.74432,12.37058,13.29138,12.92699,12.62416,13.35708,13.00204,12.72342,13.42814,13.08801,12.83427,65,22,2
12.98167,12.48475,12.21897,13.18099,12.71024,12.50215,13.25359,12.80063,12.61129,13.33158,12.90277,12.73218,66,23,0
13.34606,12.48736,12.23429,13.54989,12.71282,12.51646,13.6236,12.80317,12.62513,13.70249,12.90526,12.74549,67,23,1
12.73237,12.48344,12.21119,12.92662,12.70894,12.49487,12.99919,12.79936,12.60427,13.07828,12.90153,12.72548,68,23,2
12.9017,12.74536,12.36038,13.06865,12.92509,12.61153,13.13207,12.99911,12.71011,13.20178,13.08402,12.82034,69,24,0
13.56332,12.74931,12.38644,13.76274,12.92925,12.63713,13.83451,13.0033,12.73524,13.91097,13.0882,12.84481,70,24,1
12.98424,12.74572,12.3628,13.16148,12.92549,12.61405,13.22776,12.99953,12.71262,13.2999,13.08444,12.82281,71,24,2
13.00165,12.77314,12.37979,13.17592,12.94794,12.6267,13.24121,13.02016,12.72382,13.31233,13.10314,12.83254,72,25,0
13.15691,12.7739,12.3849,13.34785,12.9488,12.63201,13.41946,13.02104,12.72917,13.49746,13.10404,12.83791,73,25,1
12.73012,12.77206,12.37251,12.89292,12.94683,12.61968,12.95656,13.01904,12.71698,13.02746,13.10203,12.82596,74,25,2
12.76943,12.82059,12.40426,12.92653,12.98804,12.64492,12.98815,13.05754,12.74002,13.05695,13.13761,12.84674,75,26,0
13.42254,12.82374,12.42578,13.62588,12.99147,12.66667,13.70018,13.06103,12.76159,13.77988,13.14113,12.86796,76,26,1
12.91859,12.82114,12.40805,13.09104,12.98865,12.6488,13.15675,13.05816,12.74387,13.22891,13.13823,12.85053,77,26,2
12.89452,12.78705,12.3868,13.0703,12.95848,12.63025,13.13712,13.02946,12.72626,13.21041,13.11112,12.83387,78,27,0
12.99851,12.78749,12.38978,13.22694,12.95917,12.63456,13.31686,13.03025,12.73111,13.41692,13.11204,12.83933,79,27,1
12.64511,12.78616,12.38078,12.82554,12.95761,12.62471,12.89893,13.02861,12.721,12.98218,13.11031,12.82899,80,27,2
12.67738,12.82467,12.41095,12.85296,12.99108,12.64969,12.9246,13.06021,12.74422,13.00601,13.13992,12.85041,81,28,0
13.05934,12.82611,12.42085,13.27773,12.99274,12.66026,13.3635,13.06195,12.75497,13.45897,13.14172,12.86132,82,28,1
12.69821,12.82473,12.4114,12.87162,12.99114,12.65006,12.94205,13.06027,12.74456,13.02194,13.13997,12.85072,83,28,2
12.75068,12.88622,12.4557,12.91709,13.04604,12.68867,12.98497,13.11268,12.78119,13.06217,13.18968,12.88528,84,29,0
13.03666,12.88726,12.46296,13.26714,13.04737,12.69726,13.35823,13.11412,12.79023,13.45969,13.19123,12.89478,85,29,1
12.71895,12.88612,12.45501,12.89413,13.04597,12.6882,12.96591,13.11262,12.78081,13.04756,13.18963,12.885,86,29,2
12.69424,12.86588,12.45421,12.87204,13.026,12.68377,12.94483,13.09288,12.77533,13.02759,13.17022,12.87856,87,30,0
13.32017,12.86852,12.47217,13.50126,13.0287,12.70096,13.56871,13.09557,12.792,13.64196,13.17287,12.89457,88,30,1
12.86828,12.86645,12.45816,13.02186,13.0265,12.68697,13.08159,13.09333,12.77817,13.14804,13.17062,12.88099,89,30,2
12.82909,12.8161,12.42794,12.98791,12.98254,12.66157,13.04945,13.05173,12.75435,13.11776,13.13151,12.85876,90,31,0
13.16365,12.81755,12.43761,13.34664,12.98411,12.67132,13.41648,13.05332,12.76407,13.49351,13.13313,12.8684,91,31,1
12.74985,12.81582,12.42607,12.90519,12.98226,12.65976,12.96678,13.05144,12.75261,13.03608,13.13123,12.8571,92,31,2
12.72943,12.78726,12.40089,12.88683,12.95603,12.63709,12.94913,13.02611,12.73081,13.01919,13.10687,12.83623,93,32,0
13.07984,12.78869,12.41039,13.27238,12.95762,12.64693,13.34655,13.02774,12.74071,13.42863,13.10854,12.84613,94,32,1
12.68931,12.78713,12.39999,12.85028,12.95591,12.63633,12.91455,13.02599,12.73012,12.98705,13.10677,12.8356,95,32,2
12.57913,12.65749,12.31923,12.75546,12.8435,12.56796,12.82515,12.91991,12.66594,12.90334,13.00743,12.77573,96,33,0
13.01459,12.65931,12.33076,13.20533,12.84538,12.57913,13.27814,12.92179,12.67689,13.35852,13.00931,12.7864,97,33,1
12.58158,12.6575,12.31929,12.74942,12.84348,12.56784,12.81574,12.91988,12.66576,12.89026,13.00739,12.77549,98,33,2
12.50797,12.56268,12.25179,12.68569,12.76118,12.51032,12.75551,12.84224,12.61176,12.83374,12.93479,12.72519,99,34,0
12.93096,12.56448,12.26287,13.12531,12.76303,12.52104,13.19883,12.84409,12.62226,13.27957,12.93662,12.73539,100,34,1
12.4846,12.5626,12.2513,12.6597,12.7611,12.50982,12.72835,12.84216,12.61125,12.80516,12.93469,12.72467,101,34,2
12.59575,12.69298,12.32987,12.75708,12.87616,12.58014,12.82085,12.95148,12.67854,12.89251,13.0378,12.78867,102,35,0
12.88256,12.69406,12.33694,13.12162,12.87757,12.5887,13.21524,12.95301,12.68763,13.3192,13.03946,12.7983,103,35,1
12.52592,12.69276,12.32842,12.71756,12.87603,12.57938,12.79508,12.9514,12.67806,12.88276,13.03777,12.78849,104,35,2
12.54809,12.70599,12.31757,12.73484,12.88462,12.56782,12.8106,12.95826,12.66621,12.89642,13.04276,12.77631,105,36,0
12.98946,12.7077,12.32895,13.20022,12.88646,12.57923,13.28327,12.96014,12.67758,13.37606,13.04468,12.78762,106,36,1
12.60101,12.70616,12.31869,12.77587,12.88475,12.56863,12.84676,12.95837,12.6669,12.9272,13.04286,12.77689,107,36,2
12.53309,12.63191,12.27964,12.7204,12.82566,12.54171,12.79574,12.9048,12.64404,12.88087,12.99515,12.75816,108,37,0
13.0778,12.63428,12.29481,13.27305,12.82805,12.55606,13.34567,12.90717,12.65793,13.42449,12.99748,12.77145,109,37,1
12.61623,12.6322,12.28147,12.78975,12.82589,12.54311,12.85688,12.905,12.64524,12.93131,12.99532,12.75911,110,37,2
12.46632,12.43298,12.15647,12.66266,12.65818,12.44053,12.73757,12.74862,12.55023,12.82003,12.8509,12.67186,111,38,0
13.06697,12.43604,12.17469,13.2734,12.66123,12.4576,13.34895,12.75163,12.56675,13.43031,12.85384,12.68771,112,38,1
12.51832,12.43318,12.15766,12.71258,12.65837,12.44157,12.78625,12.7488,12.55121,12.86713,12.85107,12.67277,113,38,2
12.5493,12.48575,12.20161,12.73763,12.69964,12.47349,12.80922,12.78594,12.57903,12.88793,12.8838,12.69639,114,39,0
12.85048,12.4871,12.20973,13.05663,12.70105,12.48148,13.1335,12.78735,12.5869,13.21704,12.88522,12.70409,115,39,1
12.39779,12.48521,12.19835,12.58585,12.69911,12.47048,12.6586,12.78542,12.57614,12.73926,12.8833,12.69364,116,39,2
12.25627,12.32884,12.13037,12.46922,12.57294,12.41714,12.55035,12.66969,12.52765,12.63961,12.7784,12.65009,117,40,0
12.90212,12.33188,12.14709,13.11774,12.5759,12.43277,13.19659,12.6726,12.54276,13.28148,12.78123,12.66458,118,40,1
12.35006,12.32917,12.13219,12.55906,12.57324,12.41876,12.63798,12.66999,12.52919,12.72446,12.77868,12.65153,119,40,2
12.39819,12.37843,12.13802,12.59987,12.6154,12.42723,12.67642,12.70979,12.53851,12.76053,12.81608,12.66167,120,41,0
12.94599,12.38111,12.1534,13.15385,12.61802,12.44154,13.22996,12.71236,12.55232,13.31198,12.81859,12.67489,121,41,1
12.41273,12.37848,12.13833,12.61219,12.61544,12.42747,12.68777,12.70982,12.53872,12.77077,12.81611,12.66185,122,41,2
12.39456,12.33946,12.08675,12.60217,12.59593,12.40298,12.68062,12.69673,12.5226,12.76661,12.80941,12.65381,123,42,0
12.37345,12.33938,12.08629,12.59037,12.59588,12.40275,12.67262,12.6967,12.52244,12.76283,12.8094,12.65374,124,42,1
12.04479,12.33834,12.08015,12.25305,12.59485,12.39707,12.33446,12.69569,12.51697,12.42516,12.80841,12.64849,125,42,2
11.90958,12.24679,12.08771,12.12908,12.50035,12.3745,12.21417,12.60054,12.4854,12.30866,12.71292,12.60849,126,43,0
12.56593,12.24918,12.10035,12.78641,12.50266,12.38635,12.868,12.6028,12.49687,12.95645,12.71512,12.61949,127,43,1
12.08298,12.24728,12.0903,12.30007,12.50081,12.37689,12.38295,12.60099,12.4877,12.47434,12.71336,12.61067,128,43,2
12.14509,12.32101,12.13618,12.35368,12.56528,12.41899,12.43374,12.66219,12.52841,12.52224,12.77111,12.64987,129,44,0
12.80549,12.32384,12.15153,13.01846,12.56803,12.43338,13.09664,12.66489,12.54233,13.18105,12.77374,12.66322,130,44,1
12.27554,12.32143,12.13848,12.48351,12.56568,12.42112,12.5624,12.66258,12.53045,12.64911,12.77149,12.65181,131,44,2
12.33778,12.39629,12.1783,12.53389,12.62371,12.45012,12.60885,12.71493,12.55599,12.69154,12.81805,12.67391,132,45,0
12.87419,12.39871,12.19185,13.07998,12.62611,12.46298,13.15572,12.71729,12.56849,13.2376,12.82036,12.68595,133,45,1
12.36189,12.39638,12.17877,12.55821,12.6238,12.45056,12.63307,12.71501,12.55641,12.71556,12.81812,12.67432,134,45,2
12.56188,12.64248,12.326,12.7284,12.83124,12.57323,12.79314,12.9087,12.67079,12.8652,12.99741,12.78021,135,46,0
12.99196,12.64427,12.33709,13.18566,12.83313,12.58426,13.25823,12.91061,12.68169,13.33733,12.99931,12.79092,136,46,1
12.5556,12.64246,12.32587,12.72696,12.83123,12.5732,12.79378,12.90871,12.6708,12.8682,12.99741,12.78026,137,46,2
12.43251,12.50012,12.24941,12.62149,12.7086,12.50652,12.69435,12.79326,12.60759,12.77505,12.88961,12.72072,138,47,0
12.91162,12.50219,12.26143,13.1125,12.7107,12.5181,13.18697,12.79534,12.6189,13.26771,12.89166,12.73167,139,47,1
12.43419,12.50012,12.24944,12.61973,12.7086,12.50649,12.69115,12.79325,12.60753,12.77021,12.8896,12.72063,140,47,2
12.45883,12.52922,12.26427,12.63844,12.72821,12.51307,12.70787,12.80968,12.6116,12.78491,12.90282,12.72229,141,48,0
12.92196,12.5312,12.27593,13.11583,12.73022,12.52437,13.18782,12.81168,12.62265,13.26597,12.9048,12.73301,142,48,1
12.45192,12.52919,12.26414,12.62948,12.72818,12.51291,12.69815,12.80964,12.61143,12.77437,12.90278,12.72211,143,48,2
12.39667,12.45839,12.21799,12.58363,12.67097,12.47765,12.65546,12.75718,12.5797,12.73493,12.85522,12.69389,144,49,0
12.80956,12.46013,12.22796,13.00776,12.67272,12.48723,13.08141,12.75891,12.58904,13.16142,12.85692,12.70292,145,49,1
12.34709,12.45823,12.21705,12.53219,12.67081,12.47674,12.6037,12.75701,12.5788,12.68305,12.85506,12.69302,146,49,2
12.23436,12.32004,12.13146,12.43633,12.55381,12.40372,12.51354,12.64752,12.51012,12.59873,12.75343,12.62883,147,50,0
12.62721,12.32164,12.14016,12.83529,12.55538,12.41199,12.9125,12.64907,12.51815,12.99635,12.75494,12.63656,148,50,1
12.16281,12.31981,12.13021,12.36352,12.55358,12.40253,12.44074,12.6473,12.50897,12.52623,12.75322,12.62772,149,50,2
12.04347,12.18318,12.05201,12.26519,12.4436,12.33957,12.34937,12.54636,12.45104,12.44198,12.66155,12.57491,150,51,0
12.47417,12.18487,12.06072,12.69493,12.44522,12.3477,12.77646,12.54794,12.4589,12.86483,12.66307,12.58244,151,51,1
11.99059,12.18302,12.05117,12.21211,12.44344,12.33878,12.29656,12.54621,12.45028,12.38965,12.6614,12.57418,152,51,2
11.80153,11.94921,11.90415,12.05516,12.25134,12.2135,12.14985,12.36779,12.33212,12.25317,12.4968,12.46323,153,52,0
12.22275,11.95084,11.91186,12.46114,12.25282,12.22048,12.54848,12.36921,12.33879,12.64284,12.49815,12.46954,154,52,1
11.70815,11.94893,11.90283,11.96301,12.25107,12.21227,12.05864,12.36754,12.33093,12.16326,12.49656,12.46209,155,52,2
11.83697,12.14343,12.06118,12.06831,12.40817,12.33857,12.15693,12.51317,12.4478,12.25491,12.63113,12.57009,156,53,0
12.5725,12.14631,12.07531,12.80513,12.41096,12.3521,12.89055,12.5159,12.46098,12.98279,12.63378,12.58281,157,53,1
12.0142,12.14395,12.06372,12.24973,12.40868,12.34106,12.33879,12.51367,12.45024,12.43652,12.63162,12.57247,158,53,2
11.89387,11.93019,11.84971,12.14615,12.22987,12.1606,12.2407,12.34695,12.28137,12.34404,12.47747,12.41566,159,54,0
12.2075,11.93147,11.856,12.45218,12.23106,12.16637,12.54257,12.34809,12.2869,12.6406,12.47856,12.42091,160,54,1
11.6879,11.92954,11.84651,11.9447,12.22927,12.15765,12.04209,12.34636,12.27853,12.1492,12.47691,12.41295,161,54,2
11.70375,11.95177,11.87,11.95914,12.24844,12.17883,12.05575,12.36393,12.29831,12.16185,12.49248,12.43091,162,55,0
12.32609,11.9542,11.88191,12.5679,12.2507,12.1898,12.65668,12.36611,12.30884,12.75264,12.49457,12.44095,163,55,1
11.77606,11.95198,11.87104,12.02916,12.24864,12.17979,12.12451,12.36412,12.29922,12.22899,12.49266,12.43178,164,55,2
11.78349,11.95695,11.87508,12.03501,12.25186,12.18288,12.1298,12.36667,12.30189,12.23368,12.49447,12.43395,165,56,0
12.26153,11.95881,11.8842,12.50084,12.25358,12.19123,12.58893,12.36833,12.30989,12.68428,12.49605,12.44156,166,56,1
11.73712,11.95681,11.8744,11.98815,12.25172,12.18223,12.08301,12.36654,12.30126,12.18714,12.49434,12.43334,167,56,2
11.78255,12.03168,11.95353,12.02871,12.31671,12.25067,12.12197,12.42811,12.36603,12.22445,12.55237,12.4943,168,57,0
12.45523,12.03437,11.96669,12.68838,12.31923,12.26285,12.77373,12.43055,12.37775,12.86582,12.5547,12.50549,169,57,1
11.89467,12.03201,11.95517,12.13742,12.31702,12.25218,12.22875,12.42841,12.36747,12.32878,12.55265,12.49568,170,57,2
11.92892,12.07786,11.98861,12.16527,12.35324,12.27897,12.25454,12.46147,12.39209,12.3525,12.58253,12.5181,171,58,0
12.47416,12.08011,11.99974,12.70389,12.35537,12.28936,12.78818,12.46353,12.40211,12.87925,12.58451,12.52768,172,58,1
11.92897,12.07786,11.98861,12.16532,12.35324,12.27898,12.2546,12.46147,12.39209,12.35256,12.58253,12.5181,173,58,2
11.87218,11.99801,11.92003,12.11654,12.28545,12.21913,12.20845,12.39785,12.33539,12.3091,12.52326,12.46473,174,59,0
12.43246,12.0004,11.93169,12.66901,12.28769,12.22998,12.75564,12.40002,12.34585,12.84913,12.52534,12.47473,175,59,1
11.86597,11.99799,11.91993,12.11209,12.28543,12.21907,12.20468,12.39784,12.33534,12.30607,12.52325,12.46469,176,59,2
11.92264,12.09168,12.0108,12.16107,12.36492,12.29645,12.25124,12.47263,12.40826,12.35024,12.59327,12.5331,177,60,0
12.54938,12.09433,12.02379,12.781,12.36745,12.30866,12.86576,12.47508,12.42008,12.95717,12.59563,12.54443,178,60,1
11.97941,12.09186,12.01167,12.21704,12.36509,12.29727,12.30655,12.47279,12.40906,12.40462,12.59343,12.53386,179,60,2
11.99105,12.10158,12.01378,12.2268,12.37329,12.30004,12.31564,12.48034,12.41186,12.41298,12.60023,12.53659,180,61,0
12.52422,12.10385,12.025,12.75586,12.37546,12.31061,12.84084,12.48245,12.42209,12.93261,12.60226,12.54641,181,61,1
11.96945,12.10151,12.01344,12.206,12.37323,12.29973,12.29531,12.48028,12.41156,12.39326,12.60017,12.53631,182,61,2
11.99318,12.12778,12.03224,12.22614,12.39523,12.3168,12.31425,12.5008,12.42795,12.41098,12.61913,12.5519,183,62,0
12.6164,12.1305,12.04578,12.84433,12.39784,12.32952,12.92765,12.50333,12.44025,13.01744,12.62158,12.5637,184,62,1
12.04816,12.12796,12.03313,12.27971,12.3954,12.31763,12.3669,12.50096,12.42873,12.46239,12.61929,12.55266,185,62,2
12.04575,12.13312,12.04477,12.27812,12.40032,12.32718,12.36563,12.5059,12.43774,12.46151,12.62432,12.56119,186,63,0
12.606,12.1356,12.05701,12.8353,12.4027,12.33874,12.9192,12.50822,12.44895,13.00966,12.62655,12.57195,187,63,1
12.0384,12.13309,12.04465,12.27149,12.4003,12.32707,12.35934,12.50588,12.43764,12.4556,12.6243,12.5611,188,63,2
12.11263,12.22875,12.10702,12.33241,12.47755,12.37831,12.41593,12.57691,12.48512,12.50783,12.68896,12.60472,189,64,0
12.68142,12.23121,12.11957,12.90245,12.47994,12.39026,12.98357,12.57926,12.49673,13.07115,12.69124,12.61591,190,64,1
12.13486,12.22882,12.10739,12.35423,12.47762,12.37865,12.43744,12.57698,12.48545,12.52891,12.68902,12.60504,191,64,2
12.13529,12.22232,12.09652,12.35482,12.47276,12.3709,12.43799,12.57249,12.4785,12.52936,12.6848,12.59876,192,65,0
12.6112,12.22433,12.10685,12.8316,12.47472,12.3807,12.91268,12.5744,12.48801,13.00035,12.68666,12.60791,193,65,1
12.08919,12.22217,12.09575,12.30809,12.47262,12.37016,12.39132,12.57234,12.47778,12.48292,12.68466,12.59807,194,65,2
12.14805,12.28822,12.13214,12.35618,12.52507,12.39907,12.43581,12.62011,12.50413,12.52374,12.72759,12.62177,195,66,0
12.66196,12.29033,12.14326,12.87578,12.52714,12.40971,12.95474,12.62215,12.51449,13.04027,12.72958,12.63176,196,66,1
12.15804,12.28825,12.1323,12.36622,12.5251,12.39923,12.44584,12.62014,12.50428,12.53373,12.72762,12.62192,197,66,2
12.18978,12.3319,12.16566,12.39247,12.5607,12.42585,12.47038,12.65322,12.52895,12.55663,12.75826,12.64479,198,67,0
12.75707,12.33429,12.17839,12.97082,12.56308,12.43818,13.04978,12.65558,12.54101,13.13528,12.76057,12.65647,199,67,1
12.23862,12.33206,12.1665,12.44395,12.56086,12.42669,12.52255,12.65338,12.52978,12.60935,12.75842,12.6456,200,67,2
12.27458,12.36945,12.18022,12.47285,12.58952,12.43608,12.5491,12.67905,12.53776,12.63349,12.78101,12.65217,201,68,0
12.76308,12.37152,12.1915,12.97117,12.59159,12.447,13.04828,12.6811,12.54843,13.13192,12.78302,12.66251,202,68,1
12.26365,12.36941,12.18002,12.46101,12.58948,12.43588,12.53697,12.67901,12.53756,12.62109,12.78098,12.65197,203,68,2
12.32711,12.44883,12.23554,12.51629,12.65958,12.48633,12.58943,12.74556,12.58598,12.67061,12.84364,12.69809,204,69,0
12.85701,12.45106,12.24801,13.06236,12.66185,12.49852,13.1385,12.74781,12.59793,13.2211,12.84587,12.70973,205,69,1
12.36583,12.44895,12.23625,12.55719,12.65971,12.48703,12.63088,12.74569,12.58667,12.71249,12.84377,12.69878,206,69,2
